"Data Supplement to: ""A 3 million year index for North African humidity/aridity and the
implication of potential pan-African Humid periods"""															
															
Note: the dust proxy is from Larrasoa–a et al. (2003), rescaled to our chronology. It is
based on magnetic measurements (IRM@0.9 AF 120mT (A/m)) reflecting hematite variations,
which (at this site) reflect aeolian dust fluxes.																													
0	0	0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
								(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)				(see note)		
Site	Hole	Core	Section	Interval_cm	Depth below sfl_m	Splice depth_m	Age_ky	Al	Si	S	K	Ca	Ti	Mn	Fe	Rb	Sr	Zr	Ba	Age_ky	PC1	PC2	Age_ky	ODP 967 Dust proxy	Age_ky	ODP 967 wet-dry index
ODP 967	A	6	6	108	55.88	57.77714	1923.86	47612	77680	16794	9857	133903	3188	717	39087	50	574	140	1113	1923.86	0.93	5.13	1631.73	0.268	2429	-1.956
ODP 967	A	6	6	109	55.89	57.78429	1924.13	45977	78364	26503	10038	142139	2901	642	47907	49	540	133	1552	1924.13	0.97	7.51	1632.10	0.264	2429.5	-1.795
ODP 967	A	6	6	110	55.9	57.79143	1924.40	43602	80141	35863	9409	126625	2783	554	54645	45	455	109	1239	1924.40	0.65	8.22	1632.47	0.262	2430	-1.063
ODP 967	A	6	6	117	55.97	57.84143	1926.30	39213	76958	34095	9230	136546	2620	764	53886	44	579	105	1117	1926.30	-0.01	7.65	1632.84	0.26	2430.5	-1.341
ODP 967	A	6	6	118	55.98	57.84857	1926.57	35821	69503	34997	9162	162777	2535	862	52439	43	674	111	924	1926.57	-0.66	6.98	1633.21	0.258	2431	-2.312
ODP 967	A	6	6	119	55.99	57.85571	1926.84	35638	68788	42297	9001	146023	2477	807	54183	43	509	101	1354	1926.84	-0.35	9.39	1633.58	0.254	2431.5	-1.998
ODP 967	A	6	6	121	56.01	57.87	1927.30	45358	72843	27824	9725	111326	3170	716	42237	50	504	121	801	1927.30	0.80	6.06	1633.95	0.248	2432	-1.858
ODP 967	A	6	6	122	56.02	57.87939	1927.59	39414	68203	25743	9568	146909	2603	1254	39292	46	667	110	574	1927.59	-0.70	4.84	1634.32	0.239	2432.5	-1.910
ODP 967	A	6	6	123	56.03	57.88879	1927.87	37071	78941	9591	9777	204052	2345	1643	29044	42	946	111	168	1927.87	-2.12	0.73	1634.69	0.228	2433	-1.865
ODP 967	A	6	6	124	56.04	57.89818	1928.15	36737	76615	6558	9537	223692	2351	1686	24436	40	1089	113	50	1928.15	-2.72	-0.24	1635.06	0.217	2433.5	-1.825
ODP 967	A	6	6	125	56.05	57.90758	1928.44	37232	72993	4593	9292	201479	2462	1698	24335	41	988	107	98	1928.44	-2.40	0.10	1635.43	0.207	2434	-1.771
ODP 967	A	6	6	126	56.06	57.91697	1928.72	32533	69894	6107	8664	196858	2359	1633	22680	37	979	100	54	1928.72	-2.88	0.50	1635.80	0.199	2434.5	-1.736
ODP 967	A	6	6	127	56.07	57.92636	1929.01	33293	68680	5537	9004	223756	2319	2028	19789	39	1143	107	41	1929.01	-3.34	-0.24	1636.16	0.194	2435	-1.694
ODP 967	A	6	6	128	56.08	57.93576	1929.29	29795	72242	9314	8943	257699	1828	1924	21194	34	1088	89	63	1929.29	-4.22	0.04	1636.53	0.191	2435.5	-1.666
ODP 967	A	6	6	132	56.12	57.97333	1930.43	28407	60939	7317	7750	247776	2098	2422	18177	33	1206	91	33	1930.43	-4.66	-0.05	1636.90	0.19	2436	-1.613
ODP 967	A	6	6	134	56.14	57.99212	1931.00	28482	64135	8241	7992	266068	1947	2383	19225	33	1119	92	50	1931.00	-4.73	-0.15	1637.27	0.191	2436.5	-1.674
ODP 967	A	6	6	135	56.15	58.00152	1931.28	27060	63134	7138	7886	247549	2043	2340	17847	33	1116	90	36	1931.28	-4.59	-0.01	1637.64	0.192	2437	-1.489
ODP 967	A	6	6	136	56.16	58.01091	1931.56	30516	58887	5661	7627	226392	2249	2781	17008	34	1125	98	31	1931.56	-4.26	-0.10	1638.01	0.192	2437.5	-1.467
ODP 967	A	6	6	137	56.17	58.0203	1931.85	29980	60763	7664	8078	277407	1983	2760	17614	34	1209	98	70	1931.85	-4.91	-0.50	1638.38	0.189	2438	-1.371
ODP 967	A	6	6	138	56.18	58.0297	1932.13	27387	65875	6769	7950	254397	1914	2541	17748	32	1105	84	48	1932.13	-4.80	-0.18	1638.75	0.185	2438.5	-2.098
ODP 967	A	6	6	140	56.2	58.04848	1932.70	31005	68689	4846	8647	244266	2263	2604	19594	36	1091	105	40	1932.70	-3.89	-0.64	1639.12	0.179	2439	-1.807
ODP 967	A	6	6	141	56.21	58.05788	1932.98	33173	66575	4783	8763	241193	2383	2624	18618	38	1100	114	45	1932.98	-3.63	-0.69	1639.49	0.172	2439.5	-2.467
ODP 967	A	6	6	142	56.22	58.06727	1933.27	34790	64169	6568	9089	256879	2452	2699	18634	39	1242	120	44	1933.27	-3.76	-0.85	1639.86	0.165	2440	-2.402
ODP 967	A	6	6	143	56.23	58.07667	1933.55	30362	66829	7336	8900	256741	2175	2618	19287	37	1175	103	54	1933.55	-4.17	-0.49	1640.23	0.158	2440.5	-1.322
ODP 967	A	6	6	145	56.25	58.09545	1934.12	29252	62826	12073	8736	282785	2138	2451	19325	36	1341	101	63	1934.12	-4.76	-0.18	1640.60	0.151	2441	-1.583
ODP 967	A	6	7	2	56.32	58.16121	1936.11	37177	54419	3305	8062	186061	2426	2809	24190	42	919	126	243	1936.11	-2.49	0.62	1640.97	0.144	2441.5	-1.528
ODP 967	A	6	7	3	56.33	58.17061	1936.39	35597	58946	3223	7845	162266	2458	2373	24926	40	737	113	240	1936.39	-2.16	1.17	1641.34	0.136	2442	-2.078
ODP 967	A	6	7	4	56.34	58.18	1936.68	41375	69391	2670	9329	164713	2800	2101	27008	45	774	135	171	1936.68	-1.09	0.35	1641.71	0.126	2442.5	-2.171
ODP 967	A	6	7	5	56.35	58.19	1936.98	39662	72701	2730	9181	163332	2732	1940	27457	44	814	124	153	1936.98	-1.30	0.41	1642.08	0.115	2443	-1.973
ODP 967	A	6	7	6	56.36	58.2	1937.28	43901	84999	2137	10063	138784	3148	1833	27309	48	697	132	87	1937.28	-0.20	0.06	1642.44	0.101	2443.5	-2.362
ODP 967	A	6	7	7	56.37	58.21	1937.59	44293	88290	2346	10606	152415	2925	1818	30083	49	710	130	120	1937.59	-0.23	-0.06	1642.81	0.087	2444	-2.295
ODP 967	A	6	7	8	56.38	58.22	1937.89	46403	96164	2206	11219	146639	3092	1638	30715	51	668	130	85	1937.89	0.26	-0.29	1643.18	0.073	2444.5	-1.822
ODP 967	A	6	7	9	56.39	58.23	1938.19	50385	93941	2513	11513	158929	3060	1793	30019	51	723	145	73	1938.19	0.33	-0.67	1643.55	0.06	2445	-2.016
ODP 967	A	6	7	10	56.4	58.24	1938.49	50664	101421	1885	11941	151780	3283	1681	29711	53	760	143	42	1938.49	0.60	-0.92	1643.92	0.049	2445.5	-2.878
ODP 967	A	6	7	11	56.41	58.25	1938.79	51171	101793	2104	12012	151870	3228	1611	30568	53	704	141	67	1938.79	0.72	-0.79	1644.29	0.04	2446	-3.466
ODP 967	A	6	7	12	56.42	58.26	1939.10	48916	106710	2068	11907	159226	3127	1393	30881	52	733	138	78	1939.10	0.51	-0.80	1644.66	0.034	2446.5	-3.087
ODP 967	A	6	7	13	56.43	58.27	1939.40	45921	101512	2224	11453	144641	3128	1417	29545	51	710	125	76	1939.40	0.28	-0.34	1645.03	0.03	2447	-2.735
ODP 967	A	6	7	14	56.44	58.28	1939.70	44579	95828	2036	10954	172159	3061	1602	27362	49	832	132	61	1939.70	-0.41	-0.74	1645.40	0.03	2447.5	-2.855
ODP 967	A	6	7	15	56.45	58.29	1940.00	40847	85384	2257	9917	207284	2806	1614	25118	43	1099	134	43	1940.00	-1.75	-0.94	1645.77	0.031	2448	-2.456
ODP 967	A	6	7	16	56.46	58.3	1940.31	41528	81012	2239	9856	190890	2914	1859	24064	44	1035	130	42	1940.31	-1.58	-0.72	1646.23	0.035	2448.5	-2.539
ODP 967	A	6	7	17	56.47	58.31	1940.61	36234	77990	1778	9114	204118	2700	1956	22722	40	1101	123	25	1940.61	-2.44	-0.74	1646.69	0.04	2449	-2.678
ODP 967	A	6	7	18	56.48	58.32	1940.91	36613	74412	1617	8679	206965	2569	2211	21687	39	1067	117	33	1940.91	-2.75	-0.70	1647.14	0.047	2449.5	-2.553
ODP 967	A	6	7	19	56.49	58.33	1941.21	34629	72046	1592	8341	222118	2453	2423	21198	38	1083	116	42	1941.21	-3.21	-0.81	1647.60	0.054	2450	-2.937
ODP 967	A	6	7	20	56.5	58.34	1941.52	36226	69134	1525	8455	225920	2621	2561	20021	39	1182	128	34	1941.52	-3.14	-1.07	1648.06	0.06	2450.5	-2.461
ODP 967	A	6	7	21	56.51	58.35	1941.82	36470	72440	1431	8596	225541	2628	2407	19756	39	1128	131	27	1941.82	-2.95	-1.12	1648.52	0.064	2451	-2.272
ODP 967	A	6	7	22	56.52	58.36	1942.12	37071	73682	1577	8852	219140	2554	2521	20563	40	1073	124	34	1942.12	-2.85	-1.02	1648.98	0.068	2451.5	-1.818
ODP 967	A	6	7	23	56.53	58.37	1942.42	33434	69779	1716	8296	205006	2433	2264	20235	38	904	114	78	1942.42	-2.89	-0.28	1649.43	0.071	2452	-2.175
ODP 967	A	6	7	24	56.54	58.38	1942.73	39320	71359	1642	8880	221391	2615	2454	19453	40	1096	136	32	1942.73	-2.68	-1.13	1649.89	0.074	2452.5	-3.236
ODP 967	A	6	7	25	56.55	58.39	1943.03	38262	71864	1561	8914	204738	2648	2564	19736	41	993	124	32	1943.03	-2.56	-0.84	1650.35	0.078	2453	-2.441
ODP 967	A	6	7	27	56.57	58.41	1943.63	36682	76774	1760	9026	216190	2571	2187	21129	40	949	120	44	1943.63	-2.57	-0.83	1650.81	0.082	2453.5	-1.512
ODP 967	A	6	7	28	56.58	58.42	1943.94	37441	85723	1980	9835	230614	2538	1965	23188	41	969	122	39	1943.94	-2.38	-1.19	1651.27	0.087	2454	-0.805
ODP 967	A	6	7	29	56.59	58.43	1944.24	40416	79010	2020	9533	200244	2818	1786	23778	45	929	126	89	1944.24	-1.71	-0.55	1651.73	0.092	2454.5	-0.662
ODP 967	A	6	7	30	56.6	58.44	1944.54	39805	83242	2062	9427	188595	2648	1800	24095	42	908	115	54	1944.54	-1.85	-0.45	1652.18	0.096	2455	-1.977
ODP 967	A	6	7	31	56.61	58.45	1944.84	44122	81164	1953	9853	195746	2876	1958	24295	46	952	131	65	1944.84	-1.43	-0.81	1652.64	0.101	2455.5	-1.726
ODP 967	A	6	7	32	56.62	58.46	1945.15	41476	72688	2027	9241	199463	2779	2260	22186	42	998	134	37	1945.15	-2.00	-0.78	1653.10	0.105	2456	-1.005
ODP 967	A	6	7	33	56.63	58.47	1945.45	38406	71349	2310	8901	210172	2492	2518	22513	40	1040	118	34	1945.45	-2.74	-0.74	1653.56	0.109	2456.5	-1.268
ODP 967	A	6	7	34	56.64	58.48	1945.75	38875	72604	1958	8668	222163	2422	2711	24084	39	1043	117	40	1945.75	-2.97	-0.96	1654.02	0.112	2457	-1.598
ODP 967	A	6	7	35	56.65	58.49	1946.05	32511	65699	3843	8147	238748	1937	2382	26479	36	1018	102	196	1946.05	-3.69	0.06	1654.47	0.114	2457.5	-1.270
ODP 967	A	6	7	36	56.66	58.5	1946.36	33844	59168	3454	7944	223536	2109	2565	26004	37	927	113	212	1946.36	-3.29	0.27	1654.93	0.117	2458	-0.336
ODP 967	A	6	7	37	56.67	58.51	1946.66	33399	51821	4342	7488	219136	2147	2494	25550	38	953	115	339	1946.66	-3.31	0.95	1655.39	0.118	2458.5	-0.419
ODP 967	A	6	7	38	56.68	58.52	1946.96	35194	49743	5094	7620	200978	2413	2436	25201	39	920	132	281	1946.96	-2.70	1.00	1655.85	0.12	2459	-0.518
ODP 967	A	6	7	39	56.69	58.53	1947.26	32374	50516	5298	7443	193686	2207	2178	26581	38	827	115	538	1947.26	-2.76	2.15	1656.31	0.122	2459.5	-0.634
ODP 967	A	6	7	40	56.7	58.54	1947.57	32656	50549	5581	7518	198455	2318	2167	27134	39	832	121	782	1947.57	-2.55	2.74	1656.76	0.127	2460	-0.888
ODP 967	A	6	7	41	56.71	58.55	1947.87	35450	48519	5099	7454	180106	2347	1958	25509	39	835	128	537	1947.87	-2.28	2.24	1657.22	0.132	2460.5	-1.066
ODP 967	A	6	7	47	56.77	58.61	1949.01	33945	55700	23273	7765	185990	2448	899	38492	39	750	119	960	1949.01	-1.67	5.71	1657.68	0.138	2461	-0.658
ODP 967	A	6	7	50	56.8	58.64	1949.51	39088	56365	8075	8665	174602	2643	1533	26434	44	828	128	446	1949.51	-1.52	2.12	1658.14	0.143	2461.5	-0.721
ODP 967	A	6	7	51	56.81	58.65	1949.68	36400	67250	5877	8969	200600	2403	1671	24878	40	902	115	145	1949.68	-2.33	0.55	1658.60	0.148	2462	-0.547
ODP 967	A	6	7	52	56.82	58.66	1949.84	38486	69058	5854	9200	200893	2481	1719	26155	42	874	116	147	1949.84	-2.09	0.44	1659.06	0.151	2462.5	-0.296
ODP 967	A	6	7	53	56.83	58.67	1950.01	37800	72530	4842	9373	190610	2552	1875	25030	43	896	113	85	1950.01	-2.03	0.16	1659.51	0.153	2463	-0.103
ODP 967	A	6	7	54	56.84	58.68	1950.18	36292	76783	6031	9583	213121	2374	1698	27117	41	985	109	101	1950.18	-2.42	0.07	1659.97	0.153	2463.5	-0.450
ODP 967	A	6	7	55	56.85	58.69	1950.35	40308	85559	2734	9860	176843	2864	1584	24558	44	837	123	57	1950.35	-1.25	-0.28	1660.43	0.153	2464	-0.717
ODP 967	A	6	7	56	56.86	58.7	1950.51	45013	90117	3125	10874	191499	3195	1652	25281	48	884	143	52	1950.51	-0.64	-0.92	1660.89	0.152	2464.5	-0.791
ODP 967	A	6	7	57	56.87	58.71	1950.68	44205	88881	2402	10323	168606	3144	1633	23895	47	792	129	46	1950.68	-0.68	-0.51	1661.35	0.151	2465	-0.847
ODP 967	A	6	7	58	56.88	58.72	1950.85	39816	87183	2188	9878	203140	2726	1828	23565	42	899	121	35	1950.85	-1.80	-0.85	1661.80	0.15	2465.5	-1.479
ODP 967	A	6	7	59	56.89	58.73	1951.01	39270	74578	2972	9287	213867	2767	2035	22712	42	1058	129	59	1951.01	-2.25	-0.72	1662.26	0.149	2466	-1.623
ODP 967	A	6	7	60	56.9	58.74	1951.18	36154	74582	2271	8792	242111	2384	2488	21310	38	1102	118	31	1951.18	-3.34	-1.18	1662.72	0.15	2466.5	-1.677
ODP 967	A	6	7	61	56.91	58.75	1951.35	35263	63967	2681	8116	219070	2469	2595	20460	38	1024	115	75	1951.35	-3.25	-0.44	1663.18	0.151	2467	-1.361
ODP 967	A	6	7	62	56.92	58.76	1951.52	33498	67751	5031	8482	234831	2270	2573	18555	37	1133	104	54	1951.52	-3.81	-0.49	1663.64	0.154	2467.5	-0.733
ODP 967	A	6	7	63	56.93	58.77	1951.68	34704	73550	2143	8779	242843	2366	2828	19452	38	1092	118	34	1951.68	-3.50	-1.27	1664.09	0.158	2468	-1.626
ODP 967	A	6	7	64	56.94	58.78	1951.85	33972	65855	2332	8237	208816	2520	2857	19335	38	1075	115	30	1951.85	-3.29	-0.60	1664.55	0.164	2468.5	-1.721
ODP 967	A	6	7	65	56.95	58.79	1952.02	32658	67578	2048	8302	255579	2374	2895	20058	36	1440	119	35	1952.02	-4.23	-1.40	1665.01	0.169	2469	-1.506
ODP 967	A	6	7	68	56.98	58.82	1952.52	37686	70494	2002	8951	212821	2672	2636	20900	42	1101	120	44	1952.52	-2.78	-0.87	1665.47	0.173	2469.5	-1.612
ODP 967	A	6	7	69	56.99	58.83	1952.69	35044	68361	1743	8260	213531	2465	2921	20413	38	1062	111	41	1952.69	-3.33	-0.75	1665.93	0.176	2470	-2.743
ODP 967	A	6	7	70	57	58.84	1952.85	35757	68861	1839	8537	228336	2471	2821	21536	39	1265	117	44	1952.85	-3.46	-1.05	1666.39	0.177	2470.5	-2.296
ODP 967	A	6	7	71	57.01	58.85	1953.02	35784	71725	1739	8893	231607	2809	2558	21738	40	1233	130	22	1953.02	-3.00	-1.27	1666.84	0.177	2471	-1.503
ODP 967	A	6	7	72	57.02	58.86	1953.19	39702	74051	2012	9339	192793	2925	2316	23864	44	937	130	45	1953.19	-1.81	-0.65	1667.30	0.176	2471.5	-0.979
ODP 967	A	6	7	73	57.03	58.87	1953.36	41995	80631	1753	9862	183834	3188	2119	22512	46	891	139	30	1953.36	-1.17	-0.84	1667.76	0.176	2472	-0.985
ODP 967	A	6	7	74	57.04	58.88	1953.52	38331	80557	1772	9169	183177	2827	2011	23045	42	851	125	49	1953.52	-1.72	-0.44	1668.22	0.177	2472.5	-1.246
ODP 967	A	6	7	75	57.05	58.89	1953.69	42725	89257	1895	10270	169570	3056	1927	26095	47	757	125	71	1953.69	-0.78	-0.50	1668.68	0.18	2473	-1.118
ODP 967	A	6	7	76	57.06	58.9	1953.86	41416	82940	1951	9487	179684	2902	1919	24379	44	804	126	56	1953.86	-1.32	-0.46	1669.13	0.185	2473.5	-0.806
ODP 967	A	6	7	77	57.07	58.91	1954.03	45109	89763	1848	10377	162136	3194	1788	26266	49	743	137	60	1954.03	-0.30	-0.55	1669.59	0.19	2474	-0.519
ODP 967	A	6	7	78	57.08	58.92	1954.19	46338	96311	1739	10458	163836	3047	1556	27157	47	696	135	53	1954.19	-0.23	-0.62	1670.05	0.196	2474.5	-0.626
ODP 967	A	6	7	79	57.09	58.93	1954.36	47090	107851	1721	11021	157539	3222	1496	28719	49	715	130	40	1954.36	0.11	-0.83	1670.51	0.202	2475	-0.361
ODP 967	A	6	7	80	57.1	58.94	1954.53	48086	104398	1893	11172	150677	3363	1243	28572	51	618	143	69	1954.53	0.67	-0.59	1670.97	0.208	2475.5	-0.455
ODP 967	A	6	7	81	57.11	58.95	1954.70	46234	90467	2160	10613	148962	3419	1475	26966	50	677	139	66	1954.70	0.21	-0.29	1671.42	0.213	2476	-0.697
ODP 967	A	6	7	82	57.12	58.96	1954.86	46718	90894	2081	10720	150552	3574	1397	28380	51	740	151	55	1954.86	0.44	-0.45	1671.88	0.217	2476.5	-0.616
ODP 967	A	6	7	83	57.13	58.97	1955.03	43453	86648	2041	10213	170893	3151	1646	28271	47	756	137	65	1955.03	-0.47	-0.45	1672.34	0.218	2477	-0.182
ODP 967	A	6	7	84	57.14	58.98	1955.20	46325	91142	1724	10781	170878	3837	1593	28276	51	794	161	28	1955.20	0.31	-1.00	1672.80	0.216	2477.5	0.149
ODP 967	A	6	7	87	57.17	59.01	1955.70	48289	95944	1910	10612	157617	3470	1309	27617	49	736	147	54	1955.70	0.30	-0.62	1673.26	0.212	2478	0.425
ODP 967	A	6	7	88	57.18	59.02	1955.87	47678	94301	1630	10496	154679	3294	1549	26505	49	709	140	53	1955.87	0.07	-0.58	1673.72	0.208	2478.5	0.587
ODP 967	A	6	7	89	57.19	59.03	1956.03	43558	81189	2228	9633	151859	3265	1563	23800	47	816	135	66	1956.03	-0.57	-0.07	1674.17	0.205	2479	0.709
ODP 967	A	7	1	1	56.81	59.15	1958.04	34112	63286	1644	7372	252821	2271	2520	25538	34	1039	119	41	1958.04	-3.77	-0.90	1674.63	0.203	2479.5	0.669
ODP 967	A	7	1	2	56.82	59.16	1958.21	35592	68563	1949	8338	221708	2332	2404	27068	38	862	116	50	1958.21	-2.84	-0.54	1675.09	0.201	2480	0.617
ODP 967	A	7	1	3	56.83	59.17	1958.38	34852	70008	1847	8226	240914	2118	2574	26777	35	972	110	33	1958.38	-3.48	-0.88	1675.55	0.199	2480.5	0.562
ODP 967	A	7	1	4	56.84	59.18	1958.54	36211	69279	2062	8525	234068	2278	2554	26959	38	954	110	56	1958.54	-3.14	-0.76	1676.01	0.196	2481	0.425
ODP 967	A	7	1	5	56.85	59.19	1958.71	36134	65024	2012	8026	233027	2354	2644	25017	37	956	114	43	1958.71	-3.29	-0.73	1676.46	0.192	2481.5	-0.261
ODP 967	A	7	1	6	56.86	59.2	1958.88	32924	66851	2230	8172	241522	2172	2608	25598	36	960	105	54	1958.88	-3.61	-0.68	1676.92	0.186	2482	-0.294
ODP 967	A	7	1	7	56.87	59.21	1959.05	33963	68301	1974	8354	260086	2163	2572	24247	36	1041	112	31	1959.05	-3.79	-1.15	1677.38	0.179	2482.5	-0.407
ODP 967	A	7	1	8	56.88	59.22	1959.21	34875	62498	2119	8080	263990	2258	2575	22324	36	1074	120	41	1959.21	-3.82	-1.14	1681.50	0.183	2483	-0.760
ODP 967	A	7	1	9	56.89	59.23	1959.38	33928	63047	1962	8338	265593	2335	2762	21395	36	1053	124	35	1959.38	-3.80	-1.30	1681.96	0.193	2483.5	-1.119
ODP 967	A	7	1	10	56.9	59.24	1959.55	28500	59651	2093	7499	265460	1957	2696	22366	33	1013	100	53	1959.55	-4.56	-0.74	1682.42	0.197	2484	-1.944
ODP 967	A	7	1	11	56.91	59.25	1959.71	30506	60156	2056	7624	250869	2278	2714	19643	34	1126	110	24	1959.71	-4.24	-0.88	1682.88	0.198	2484.5	-2.109
ODP 967	A	7	1	12	56.92	59.26	1959.88	29723	55851	2212	7205	272522	1976	2736	21004	32	1103	105	52	1959.88	-4.77	-0.84	1683.34	0.196	2485	-2.170
ODP 967	A	7	1	13	56.93	59.27	1960.05	31751	61165	1930	7822	267659	2165	2656	21218	34	1200	112	26	1960.05	-4.38	-1.16	1683.79	0.192	2485.5	-2.528
ODP 967	A	7	1	14	56.94	59.28	1960.22	35001	61542	2071	8228	250814	2284	2717	21381	37	1032	118	43	1960.22	-3.67	-1.00	1684.25	0.187	2486	-2.777
ODP 967	A	7	1	15	56.95	59.29	1960.38	36353	65850	1950	8488	267549	2291	2548	23710	38	1102	125	42	1960.38	-3.60	-1.36	1684.71	0.182	2486.5	-2.762
ODP 967	A	7	1	16	56.96	59.3	1960.55	34776	61705	2322	8023	211849	2313	2398	24513	38	952	109	81	1960.55	-3.10	-0.13	1685.17	0.177	2487	-2.731
ODP 967	A	7	1	17	56.97	59.31	1960.72	38761	63147	1954	8421	202427	2711	2483	23853	41	923	126	45	1960.72	-2.40	-0.46	1685.63	0.173	2487.5	-2.267
ODP 967	A	7	1	18	56.98	59.32	1960.89	36477	70472	1936	8692	244584	2369	2340	23126	39	988	120	34	1960.89	-3.14	-1.07	1686.08	0.169	2488	-2.460
ODP 967	A	7	1	19	56.99	59.33	1961.05	41291	64364	1761	8571	212596	2776	2610	20416	40	999	134	16	1961.05	-2.53	-0.93	1686.54	0.166	2488.5	-2.710
ODP 967	A	7	1	20	57	59.34	1961.22	39917	62056	1799	8525	235048	2615	2591	22292	41	1036	133	44	1961.22	-2.86	-1.04	1687.00	0.163	2489	-2.144
ODP 967	A	7	1	21	57.01	59.35	1961.39	33854	61965	1914	8130	252251	2210	2701	23603	37	978	114	68	1961.39	-3.67	-0.86	1687.46	0.16	2489.5	-2.171
ODP 967	A	7	1	22	57.02	59.36	1961.55	32663	64717	2180	8404	239439	2170	2354	22763	37	1002	109	38	1961.55	-3.57	-0.67	1687.92	0.157	2490	-2.155
ODP 967	A	7	1	23	57.03	59.37	1961.72	34746	71950	1683	8609	283781	2070	2667	24493	36	1017	109	35	1961.72	-4.00	-1.59	1688.38	0.155	2490.5	-3.168
ODP 967	A	7	1	24	57.04	59.38	1961.89	35197	63772	1866	8300	277272	2092	2430	25469	36	1004	119	67	1961.89	-3.79	-1.19	1688.83	0.153	2491	-2.623
ODP 967	A	7	1	25	57.05	59.39	1962.06	38055	63436	1641	8212	241804	2340	2724	25568	39	1021	114	63	1962.06	-3.32	-0.92	1689.29	0.153	2491.5	-2.662
ODP 967	A	7	1	26	57.06	59.4	1962.22	37053	60257	1555	7859	226051	2514	2698	23566	39	949	125	42	1962.22	-3.05	-0.72	1689.75	0.153	2492	-3.110
ODP 967	A	7	1	27	57.07	59.41	1962.39	37226	62341	1604	8206	267979	2279	2713	23764	37	1063	127	42	1962.39	-3.65	-1.37	1690.21	0.152	2492.5	-2.305
ODP 967	A	7	1	28	57.08	59.42	1962.56	35020	61078	1754	7795	275364	2163	2827	22690	35	1070	118	33	1962.56	-4.15	-1.35	1690.67	0.152	2493	-2.147
ODP 967	A	7	1	29	57.09	59.43	1962.73	32765	60868	1771	7740	252271	2094	2964	24323	37	947	98	83	1962.73	-4.05	-0.71	1691.12	0.151	2493.5	-2.543
ODP 967	A	7	1	30	57.1	59.44	1962.89	32295	58294	1568	7351	283240	2070	2732	21071	33	1104	117	29	1962.89	-4.55	-1.31	1691.58	0.15	2494	-3.201
ODP 967	A	7	1	31	57.11	59.45	1963.06	33774	59642	1605	7672	250735	2065	2918	22749	35	980	107	36	1963.06	-4.06	-0.88	1692.04	0.149	2494.5	-2.232
ODP 967	A	7	1	32	57.12	59.46	1963.23	33326	55962	1616	7491	248561	2300	3069	20314	36	1074	118	22	1963.23	-4.07	-1.00	1692.50	0.148	2495	-1.801
ODP 967	A	7	1	33	57.13	59.47	1963.40	30495	57959	2169	7471	246403	2042	2963	22266	34	1005	94	50	1963.40	-4.38	-0.56	1692.96	0.147	2495.5	-2.567
ODP 967	A	7	1	34	57.14	59.48	1963.56	33726	61656	1709	8108	283684	1907	3056	25869	35	1076	108	52	1963.56	-4.41	-1.38	1693.41	0.146	2496	-1.663
ODP 967	A	7	1	35	57.15	59.49	1963.73	34212	57770	2033	7808	270567	2001	3087	23894	35	1090	111	39	1963.73	-4.35	-1.17	1693.87	0.145	2496.5	-1.112
ODP 967	A	7	1	36	57.16	59.5	1963.90	31211	58817	2335	7648	264292	1942	2906	23730	34	1022	100	47	1963.90	-4.45	-0.83	1694.33	0.145	2497	-0.863
ODP 967	A	7	1	37	57.17	59.51	1964.06	31687	58593	2180	7770	267272	1983	3078	23991	35	1034	102	45	1964.06	-4.44	-0.98	1694.79	0.145	2497.5	-1.007
ODP 967	A	7	1	38	57.18	59.52	1964.23	31976	57174	2298	7531	297482	1927	2902	22537	33	1117	107	38	1964.23	-4.91	-1.35	1695.25	0.146	2498	-0.328
ODP 967	A	7	1	39	57.19	59.53	1964.40	30736	51246	1995	7178	281363	2008	3030	22176	34	1160	110	72	1964.40	-4.84	-1.00	1695.71	0.147	2498.5	-0.362
ODP 967	A	7	1	40	57.2	59.54	1964.57	32031	55065	1780	7196	292446	2059	2845	19186	33	1205	113	27	1964.57	-4.97	-1.41	1696.16	0.147	2499	-1.226
ODP 967	A	7	1	41	57.21	59.55	1964.73	29607	58699	1840	7302	284023	1931	2994	19876	32	1146	104	26	1964.73	-5.05	-1.26	1696.62	0.148	2499.5	-0.969
ODP 967	A	7	1	42	57.22	59.56	1964.90	32223	59289	2185	7708	263576	2022	2893	23436	35	1053	106	52	1964.90	-4.31	-0.91	1697.08	0.147	2500	-0.435
ODP 967	A	7	1	43	57.23	59.57	1965.07	32581	62773	1896	7993	283426	1986	2797	22444	34	1158	110	26	1965.07	-4.56	-1.41	1697.54	0.146	2500.5	-0.961
ODP 967	A	7	1	44	57.24	59.58	1965.24	33180	58968	1862	7571	250079	2219	2688	22350	35	1102	115	30	1965.24	-4.02	-0.88	1698.00	0.144	2501	-0.919
ODP 967	A	7	1	45	57.25	59.59	1965.40	35280	64218	1726	8205	273240	2113	2637	23125	35	1068	121	27	1965.40	-3.94	-1.39	1698.45	0.14	2501.5	-0.229
ODP 967	A	7	1	46	57.26	59.6	1965.57	31968	66383	1895	7978	255508	2009	2481	25194	34	950	104	46	1965.57	-3.91	-0.81	1698.91	0.136	2502	-0.903
