"NEW_depth_cm"	"Zr_Al"	"Ti_Al"	"Fe_Al"	"Ca_Ti"	"Rb_Ti"	"Si_Al"	"Br_cps"	"Sr_Ca"	"age_ka"
1114	0.746649026089734	0.729435857620581	2.68810100589555	4.42611711677141	-1.29079036408461	2.30220599398148	830	-2.31287175384878	267.145
1115	0.658498045146771	0.624264873504529	2.73037902640119	4.50414520028008	-1.19133874448716	2.27839390265814	864	-2.31833618740579	267.323
1116	0.673286524500826	0.732962866213301	2.7814548465532	4.44295735440031	-1.38381911233135	2.33468833837846	873	-2.30427709141399	267.504
1117	0.653109286125713	0.69665092677852	2.75158962323463	4.48111993705126	-1.31186847448249	2.3044340526843	935	-2.27889112034603	267.686
1118	0.583401481209826	0.811145385663098	2.73455194320838	4.3549051208745	-1.28645681428184	2.34610454358847	819	-2.2888197319667	267.871
1119	0.575172526300642	0.690691685157969	2.69658062972421	4.42338812715461	-1.21758687598086	2.3111321535725	829	-2.31133274022625	268.058
1120	0.780760785812281	0.697655076999135	2.73229212933056	4.38223276035506	-1.1414978802062	2.31241612769437	820	-2.30395381326697	268.248
1121	0.508718141426426	0.69490002938736	2.64890839749592	4.38104833960341	-1.16186733725332	2.29619042158905	801	-2.30511557345326	268.439
1122	0.478681850711301	0.659128333710826	2.60222766556931	4.39069133355637	-1.21577235125709	2.27114356715923	892	-2.32479418360654	268.633
1123	0.47064554646046	0.690575383171574	2.57321332526356	4.37666896029444	-1.34564405515701	2.25219261841338	859	-2.33312889688555	268.83
1124	0.550359374955949	0.710220387454088	2.71013527275003	4.40227273901834	-1.22229914421615	2.30839162134275	807	-2.3023815214436	269.029
1125	0.561408867131994	0.652115783882083	2.69811829553993	4.50140089929069	-1.12413148624124	2.31829026435633	1068	-2.30763634398118	269.231
1126	0.406647840357214	0.582182562547823	2.6170934504909	4.46912891662244	-1.13428228827894	2.27553615615504	770	-2.28920651405382	269.435
1127	0.530290343457911	0.738070516947754	2.70817782537652	4.37894838127025	-1.21563295484334	2.32104793407993	872	-2.30800840345191	269.642
1128	0.691161082588316	0.771662470798906	2.73750626009903	4.32067065215831	-1.31292912006613	2.3360147520408	757	-2.25040436727595	269.852
1129	0.563869765477827	0.717297640792228	2.70686431302964	4.35605706053928	-1.27469367198934	2.30366387597775	851	-2.27390769158886	270.065
1130	0.573129507102145	0.738470307960992	2.70172278993551	4.36139229932898	-1.21905604653726	2.29503788735866	878	-2.29157778747631	270.28
1131	0.633216762172986	0.782198958175848	2.76689443594543	4.38309109036138	-1.31060745249971	2.37639423432114	786	-2.31220623227826	270.498
1132	0.694192658961498	0.79420977042363	2.84309137857888	4.36947976680893	-1.16776275214971	2.34844875025274	831	-2.28685231907342	270.72
1133	0.581458736189299	0.782720253084176	2.85895151913376	4.37654336759077	-1.25573799613394	2.35345764224603	860	-2.28935362198336	270.944
1134	0.630479851209152	0.794856391385268	3.15927573498725	4.40793968727564	-1.26622769807237	2.30015237170914	846	-2.29618965457739	271.172
1135	0.681361728015137	0.764333127869997	2.78985488654005	4.27099786813978	-1.35694458628604	2.32741671567832	953	-2.23583552141693	271.402
1136	0.573670403641002	0.792087128414849	2.78402309986544	4.23596282590255	-1.39525298766478	2.33366626086744	1010	-2.22691115351266	271.636
1137	0.691679828865996	0.793244603549518	2.78533702819985	4.19388691158052	-1.4004562544533	2.356306522119	836	-2.29115785282906	271.872
1138	0.798179988530094	0.840346211913132	2.89599882616473	4.22372424888246	-1.21897925935862	2.36507367696179	855	-2.25904341283659	272.112
1139	0.735229975484543	0.80590144524271	2.79913490347948	4.22027114458879	-1.29148656766122	2.32084652331269	807	-2.25369982978817	272.354
1140	0.531156692549574	0.783309343846869	2.76776323434959	4.26914770158562	-1.21379606602888	2.38266729825823	795	-2.24820236658739	272.599
1141	0.696367795259987	0.829255894198768	2.83858786969158	4.24263835558601	-1.34115736529822	2.365408434374	802	-2.26861207330465	272.847
1142	0.739256377976119	0.830228156181846	2.81248659511201	4.28400706850691	-1.29996408364577	2.33595772302149	899	-2.25655785066762	273.098
1143	0.577562431126259	0.805080160294371	2.78685112557341	4.28433633499074	-1.3086763245485	2.33589107682944	917	-2.28056159506093	273.352
1144	0.503048139153383	0.735731625818646	2.72115427241634	4.28701516810297	-1.29519843796236	2.28028829705698	987	-2.27451365823515	273.608
1145	0.772483922796466	0.894459230584871	2.90287849563538	4.26038129199772	-1.29957154278181	2.33984960273048	971	-2.24875348871711	273.867
1146	0.781866083272417	0.760793659956602	2.75032946662044	4.34634664908651	-1.30538614619341	2.340402578494	961	-2.30310938280034	274.128
1147	0.671107720993654	0.781746759811944	2.9199775889458	4.3667056890244	-1.29575637535129	2.33653886855581	1027	-2.28621264301246	274.392
1148	0.602328506541917	0.791667635994518	2.80893770523516	4.28749339656192	-1.37585948382731	2.33211267694167	1058	-2.27336767881822	274.658
1149	0.692137249486055	0.877597470441669	2.81757431151975	4.22180927783674	-1.29083157557221	2.29243958831778	1053	-2.23417259504302	274.927
1150	0.68300951227549	0.878406301290007	2.89293012193949	4.28490885087129	-1.19138155088087	2.38563811769584	1118	-2.24616771577308	275.198
1151	0.612327773818237	0.766318107297039	2.85640674387347	4.3157247465902	-1.25260262214691	2.28272035196761	1018	-2.26701853285478	275.471
1152	0.812425543597762	0.885519073207401	2.92980108838486	4.32983747127924	-1.21444410419323	2.33276480014271	1021	-2.1950959158985	275.747
1153	0.963258627422943	0.962934320625874	3.01795587716149	4.23911914043801	-1.24807078287822	2.37397667123528	1093	-2.23275065164921	276.025
1154	0.916636095372666	0.982123751574372	3.00715213749688	4.23844677294889	-1.19175793049905	2.3559703255589	1191	-2.22289713098093	276.305
1155	0.979085573406899	0.905430579593459	3.01150444883603	4.2798556183607	-1.10745720746675	2.31203507445488	1083	-2.21090391549385	276.587
1156	0.995649444992981	0.961547323462276	3.01380864775261	4.26912546858698	-1.08980165898595	2.3187500298474	1052	-2.17388026173402	276.871
1157	0.860266953139843	0.890512987615783	2.94389948358171	4.27591126784416	-1.22869462636264	2.30573980422617	1073	-2.19971719467856	277.157
1158	0.985746719893256	0.953342246779891	3.04255314021549	4.26983664210585	-1.13172789745261	2.36359627361365	1000	-2.20598835851831	277.446
1159	1.23573570708509	1.13943428318836	3.23492811291734	4.17468372944367	-1.07880966137193	2.37796660450151	1072	-2.16288856358568	277.736
1160	1.48871668020512	1.29687588202021	3.4655809321147	4.16266742972122	-1.04281042036741	2.41768316832328	1023	-2.10602101370283	278.028
1161	1.22620655113394	1.10822114777475	3.22815676136163	4.13201405183278	-1.08639217733333	2.39286697810583	1009	-2.18610390277747	278.322
1162	1.24484387739642	1.08678391728168	3.20117405670593	4.2396840891503	-0.915256605618604	2.45546414957657	1045	-2.13287852866182	278.618
1163	0.961712163454643	0.989491727561718	3.12349604182279	4.14833968283983	-1.14176767313729	2.3562859270536	1110	-2.27373147112617	278.915
1164	0.992594094591313	1.0718267576681	3.16704672829098	4.10189968876298	-1.07657172505233	2.40251074817371	1053	-2.2643387469468	279.214
1165	0.924533853408485	0.992431560065561	2.98328749632988	4.1115403749557	-1.18734408222803	2.353892824236	1156	-2.21157037032808	279.515
1166	0.925027591235359	0.940849568182862	3.05504406495664	4.15731545320012	-0.99822308204515	2.37154140074125	1337	-2.22355774186854	279.818
1167	0.978487879898086	0.909344303867108	2.98774913653368	4.17740283328646	-0.989153175458671	2.28083482659387	1299	-2.14561231584465	280.121
1168	0.950468694042438	0.897616654129176	2.92056865914038	4.1673980764065	-1.12295559600682	2.31195098414238	1337	-2.29492114407814	280.427
1169	0.693526183786009	0.859676254273324	2.97733048418632	4.15458651877031	-1.12462155714323	2.33525262606354	1494	-2.29780725784113	280.734
1170	0.709320039805546	0.877343273308904	3.01533697601529	4.1709587320739	-1.15267950993839	2.31062720253013	1582	-2.30806324412728	281.042
1171	0.880083348022123	0.996695194788044	3.09667098604141	4.23965168936423	-1.04883055277638	2.37137725446866	1553	-2.22729821244428	281.352
1172	0.946319890954166	0.899767303620819	2.93983763712597	4.26215491349908	-1.16336580962734	2.26148773016694	1426	-2.21059765424361	281.663
1173	1.02961941718116	0.992117342939672	3.02736935849717	4.29839926851602	-1.11694040767241	2.28425485059478	1369	-2.18391859568694	281.975
1174	1.16037260150538	1.10720657115544	3.16777720294484	4.26298975705137	-1.06495526566463	2.3488472567578	1437	-2.14443917856855	282.288
1175	0.9085085914321	0.991568720130487	3.04029477196459	4.3072468611584	-1.04152235156322	2.35342978178976	1275	-2.19616254809697	282.603
1176	0.854938776263382	0.98710148766618	3.0600610411512	4.35710421243628	-1.05537553798884	2.34539169406051	1416	-2.16062095932434	282.919
1177	0.86593684572854	1.00753421229593	3.02227422036738	4.38209285090045	-1.17215619199048	2.3643645099627	1499	-2.19460491720757	283.236
1181	0.549411091845226	0.631332870727906	2.62495986137078	4.68692435452563	-1.12178829701603	2.20832963315892	1622	-2.34012326226213	284.513
1182	0.669924688815516	0.639566763430164	2.93077073585681	4.825459822877	-1.11057256413108	2.23713352298947	1537	-2.34965805195557	284.834
1183	0.560803577598768	0.721040703482428	2.72809205244372	4.77128438423702	-1.1794643852972	2.26217898535855	1452	-2.38507822877456	285.156
1184	0.750015293355674	0.739097070751801	2.90122636793561	4.87802734152231	-1.07787080436129	2.23280821519489	1477	-2.27692833430105	285.479
1185	1.06981652473628	0.974624774555293	3.1846964678529	4.70175457042532	-0.999087264028782	2.31209097686299	1490	-2.33362733503577	285.803
1186	0.422336673948172	0.623491179075219	2.70207725544644	5.231952967237	-0.941799909105991	2.20121249025626	1455	-2.28225812026272	286.127
1187	0.305270135751234	0.693147180559945	2.71150467949257	5.07869976865442	-1.16145732929935	2.25973066725236	1248	-2.32219575265103	286.452
1188	0.397380989708205	0.610736534656252	2.71878146449222	5.31704258948023	-1.0644484763038	2.24350667856427	1482	-2.30834554264975	286.777
1189	0.525047617495226	0.627842082152179	2.71263736510912	4.96352422912481	-1.15291549814007	2.29744369349363	1352	-2.39310829999044	287.103
1190	0.18667886216291	0.639898401566975	2.66545261368221	5.2324161826153	-1.03019528820197	2.25656401712253	1229	-2.34332458875494	287.43
1191	0.446739210073288	0.509797346040425	2.6153607704979	5.32391893056607	-1.12678316563481	2.25803055021859	1300	-2.34348831776148	287.756
1192	0.377127132803708	0.4726803555063	2.61624265184909	5.35492564259068	-1.08353814130973	2.22604501587171	1027	-2.35980108707423	288.084
1193	0.100548958660604	0.370796979162287	2.40273204159898	5.38892885046106	-0.992761095865993	2.18520197735899	1197	-2.37186138226112	288.411
1194	0.183114892813351	0.364643113587909	2.44383660863371	5.46780058029387	-1.31237537129688	2.2562918090232	1139	-2.4046198371043	288.739
1195	0.339293112962854	0.439408508667533	2.46092392327308	5.39618385256173	-1.13067422112777	2.23439899847703	1147	-2.43107344610255	289.066
1196	0.278304910639184	0.412845215405787	2.41860855682012	5.35663066880312	-1.16174004070266	2.23900611135117	1153	-2.43812888444783	289.394
1197	0.324440005898392	0.415031606000722	2.48257836002841	5.42237062946844	-1.11658612239664	2.2762888697257	1106	-2.43076232692091	289.723
1198	0.238106423990922	0.569378932517565	2.68283260427723	5.04530990128456	-1.10765781570959	2.29239939105969	1230	-2.4288139093086	290.051
1199	0.277181450940712	0.502995606133273	2.4861438908985	5.27026327108328	-1.16057132090835	2.23458655389488	1219	-2.40669971910812	290.379
1200	0.514676069297328	0.693147180559945	2.61372092753088	5.04870344951849	-1.08000476160381	2.28486557370885	1216	-2.35407626874842	290.707
1201	0.524948617877696	0.627586985247537	2.63073898925428	5.20620592047594	-1.08757529019359	2.31216704783949	1231	-2.344672819204	291.035
1202	0.532107839737502	0.628150888757479	2.60209623877358	5.2991869517192	-1.00263632987781	2.30851712042792	1252	-2.36683798566319	291.363
1203	0.457733536653921	0.504758475298784	2.55597865918201	5.23154313251816	-0.986735944727116	2.22891229818196	1333	-2.35431190851459	291.691
1204	0.527835881718999	0.588538827404673	2.67508228366536	5.31405441588646	-1.1646557009851	2.3008906559888	1308	-2.36500925630512	292.018
1205	0.688997797013134	0.714146671810097	2.71889525214183	5.03731127716365	-1.21740952319439	2.27615183592589	1316	-2.34616269487831	292.346
1206	0.699449722430748	0.766276200114683	2.82023668183044	4.99039927221261	-1.21976780199743	2.38633333650579	1196	-2.35025815903819	292.673
1207	0.640181644980033	0.666724046537409	2.67453953400329	5.19021412007444	-1.1032797417156	2.30235830991109	1250	-2.33596092006342	292.999
1208	0.383725121471759	0.64749724200735	2.68652997053745	5.17468297379945	-0.988927988302965	2.24379346763205	1251	-2.3579912077568	293.325
1209	0.632905280596381	0.651071616685476	2.68042642230239	5.21052963505815	-1.07621686515958	2.27800940007164	1160	-2.36465510117749	293.651
1210	0.535170453468743	0.660017856800066	2.58748835905357	5.08941404541867	-1.16441476615681	2.2543955630717	1161	-2.33254026382983	293.976
1211	0.566687300877873	0.662443014215966	2.83143307908959	5.13969819895242	-1.14068785254258	2.3268034847467	1227	-2.33677659959035	294.301
1212	0.647256491566339	0.619692732010792	2.63194997915661	5.02938789903283	-0.971388859232639	2.28621001270373	1113	-2.32639790468334	294.626
1213	0.696679861498579	0.672717460827999	2.73995898097447	5.04874732482972	-1.22905248872296	2.33178061054895	1249	-2.33305525866812	294.951
1214	0.611870718927611	0.659421545851909	2.71103892768504	5.0554488894043	-0.973293950555881	2.29428543983885	1093	-2.33203793942579	295.275
1215	0.710946245298089	0.766039182827977	2.73257374288994	4.85335092595182	-1.14953565796127	2.30267960648592	1077	-2.35044669313292	295.6
1216	0.589234891078484	0.657745253509029	2.652139090897	4.86363913968615	-1.18611518692593	2.26085689089025	1184	-2.34467204193824	295.925
1217	0.813098773005043	0.873468514440094	2.88982888311417	4.58448307421366	-1.32901236080015	2.33706374277022	1359	-2.33133908022675	296.25
1218	0.638270570334111	0.847760074400517	2.79452805451573	4.89121043078667	-1.13580179440158	2.35889812982647	1355	-2.3238822754485	296.575
1219	0.780118064342305	0.838092774468908	2.82684773116336	4.74088865558095	-1.17049168570249	2.31167870310982	1357	-2.3398267102903	296.901
1220	0.747431864047018	0.945608792630767	2.95013174847797	4.65476259649016	-1.24158966789724	2.37413667166708	1335	-2.33246930044815	297.227
1221	0.761854806377131	0.929676674870098	2.94825942316383	4.69439874581615	-1.17444269019747	2.32249256956948	1245	-2.32800091209525	297.554
1222	0.836572646829666	0.964462275547521	2.99101336478911	4.66811399565492	-1.33797578384908	2.33704925693653	1464	-2.31780012192736	297.882
1223	0.829676259037384	1.00722453707868	2.9846448335551	4.6226833946769	-1.22465300956347	2.32525201055834	1365	-2.3153250229302	298.21
1224	0.832613308704282	0.94710361830369	3.05076573033881	4.67944839116988	-1.30119040162589	2.32689048389516	1504	-2.29143628909091	298.539
1225	0.894040122939335	0.943782214834149	3.06011797127872	4.77997466072105	-1.04129530826952	2.32697949188227	1295	-2.30791581164558	298.869
1226	0.939908983222363	1.05709123784536	3.23251819221121	4.63251576619738	-1.15757199477864	2.36369794189015	1414	-2.30370418728283	299.2
1227	0.889460129070252	1.0350867260735	3.24257497091178	4.48328600220722	-1.23922405865847	2.30302993285903	1430	-2.29581071355248	299.532
1228	0.919650466255992	0.961411167154625	3.14883501437503	4.68925871411853	-1.21289731347493	2.33533614335324	1384	-2.300302001432	299.865
1229	0.593596796128567	0.838747876701804	2.94813329475471	4.93562227704879	-1.05624589229648	2.29636795197354	1290	-2.30525053046726	300.199
1230	0.794427527350774	0.88490511231689	2.96767772857154	4.93220604764631	-0.944108588750342	2.38463407785699	1421	-2.30490457589738	300.535
1231	0.885545725304257	0.910302690029533	2.94269804142855	4.7600523503756	-1.22463380077353	2.34608154633842	1602	-2.30412587718646	300.872
1232	0.886176751626372	0.798842568371498	3.14773437205477	4.74374480227283	-1.22265681514786	2.34162176271256	1465	-2.35991900430142	301.211
1233	0.834302498295127	0.910638246304738	2.87793101615725	4.59956812810085	-1.27469843944478	2.29751883118348	1698	-2.30321822716688	301.551
1234	0.803987161982397	0.776144100130913	2.81796078902365	4.73845080970959	-1.14651788842781	2.29107218664406	1708	-2.31989168627184	301.893
1235	1.12146123119811	1.00733044255503	3.05631093843207	4.49403936890494	-1.10684868258863	2.39273282252578	1824	-2.34353861847509	302.237
1236	0.783714804049747	0.882876178631762	3.02590445100194	4.25237542185432	-1.24754903243886	2.35881784103241	1669	-2.33724516818919	302.582
1237	0.761051217229166	0.795913845384398	2.77312087302839	4.35465823514199	-1.1996062176977	2.28850488325018	1889	-2.31790161331311	302.93
1238	0.8432005435155	0.835084556937321	2.85347392615902	4.60381498017968	-1.29476597315912	2.3122874255465	1891	-2.3137644623562	303.28
1239	0.68620002795696	0.823500451378116	2.87499777121716	4.44613249977153	-1.24838364534338	2.31078217416992	1803	-2.34494234973877	303.631
1240	0.611918784327189	0.729748134505499	2.77795477574442	4.55525656771248	-1.15305008618869	2.3045048478551	1674	-2.30985168336032	303.985
1241	0.82525471005663	0.879535778932142	2.8570805915088	4.52015185940564	-1.20443943989203	2.39666809056122	1702	-2.34804374623254	304.341
1242	0.651939309129635	0.76426125748918	2.75299996096152	4.49099008624373	-1.28501252105514	2.30139920492148	1675	-2.32403783842516	304.7
1243	0.561781593137693	0.669255259135215	2.65406104811049	4.85396128366303	-1.21526254647054	2.30418583473187	1430	-2.34410930457874	305.061
1244	0.490094822763307	0.735929785279587	2.72479883817643	4.79517228571359	-1.24913707138007	2.29389445011349	1353	-2.30189619917126	305.425
1245	0.383805591056534	0.651188793370096	2.57825470172072	4.83889145209847	-1.16663587432162	2.26486041238205	1400	-2.34074376242584	305.791
1246	0.575772939840198	0.632960546924832	2.60731724489897	5.04800916704939	-1.01944799684726	2.29602154388004	1299	-2.35808756097441	306.16
1247	0.358727630256475	0.623114140104733	2.76716952722018	4.93977790178921	-1.20000151454882	2.24141987131271	1275	-2.36076529198372	306.531
1248	0.582790628621734	0.526602650047932	2.70913693624958	5.19972365615722	-0.879933838599636	2.28572614106355	1151	-2.33095626813039	306.906
1249	0.600104910814114	0.696104304449689	2.81823617296965	4.91450226928613	-1.18867053601378	2.26558107219841	1239	-2.31152099614469	307.284
1250	0.567615830602499	0.671324441922962	2.84862666528177	4.96512041706023	-1.18148094555693	2.32345023145801	1457	-2.28625898234427	307.664
1251	0.512431681240962	0.808503495566963	2.71232730225321	5.04697297800832	-1.16961668135997	2.25280132399654	1402	-2.31423432293374	308.048
1252	0.644133777188783	0.774562572045454	2.73290871995592	5.19962994412513	-0.971272866291508	2.28339707270665	1484	-2.31946754860294	308.435
1253	0.461692935188346	0.71683695168235	2.81744366935364	5.13812375291618	-1.15184373889099	2.21395347510656	1624	-2.3354054483036	308.826
1254	0.423524289646562	0.688580962580364	2.62314883503174	5.18128204899246	-1.13117330471742	2.14634415112306	1547	-2.30418772448411	309.219
1255	0.439885331994644	0.816821461073198	2.69604588158338	5.15732472447918	-1.33982644374232	2.27430303697337	1501	-2.31725812687239	309.617
1256	0.490784872882545	0.719902446969154	2.70901974857581	5.30913756052431	-1.07884753944243	2.24584675897544	1531	-2.30887595910701	310.017
1257	0.625889240228166	0.600265062453146	2.7239545905747	5.40788926143958	-0.932279444569927	2.21330139546678	1638	-2.30285328350139	310.422
1258	0.46565390511927	0.803495237728811	2.77579538096534	5.26536428413027	-1.10235061077872	2.28873968617199	1522	-2.31589737965033	310.83
1259	0.446228363752077	0.78565005954325	2.87217821223022	5.32190903701941	-1.37696717824475	2.25553350473102	1499	-2.31804392749093	311.242
1260	0.53604831853151	0.812740171461568	2.75830581960916	5.23377723801516	-1.07537621198726	2.23746669361465	1457	-2.31436245142073	311.658
1261	0.470836615549627	0.757060506303598	2.72933321356882	5.28063856114392	-1.10803742912769	2.28550675145929	1347	-2.33593629416947	312.078
1262	0.530713871165823	0.709031991099968	2.7628066814463	5.42951213095206	-1.00304165828281	2.30287617144174	1515	-2.3124691449175	312.502
1263	0.586717717713214	0.703311692587407	2.69067251587138	5.24029179585853	-1.21053803232375	2.26922218932492	1447	-2.32798639518085	312.931
1264	0.493627895702836	0.541681066103356	2.60046841157079	5.39998070754522	-1.14245492653229	2.23503127773471	1352	-2.35536252565015	313.363
1265	0.549266407073419	0.690892388172856	2.63373430712634	5.2148836166874	-1.14480987966697	2.29228447557248	1446	-2.37624087440332	313.8
1266	0.326396584632471	0.628738605494937	2.64992813080002	5.08625756313893	-1.14870267405829	2.24170459048972	1477	-2.35970325522173	314.242
1267	0.541039402362487	0.537461581014603	2.56457174960281	5.42480474300714	-1.07103896176401	2.22080263151732	1459	-2.34108785056596	314.687
1268	0.601931172288284	0.684908205015393	2.65034865336641	5.0257531201085	-1.13601459407976	2.20301971883165	1542	-2.33169207401671	315.136
1269	0.436906633942983	0.698660211368594	2.66153018546732	5.22527362748382	-1.12774357082497	2.27909261989894	1389	-2.31944467442878	315.588
1270	0.685926932586458	0.739994153856734	2.74577868663699	5.03667766789461	-1.22206065555174	2.29512326994993	1375	-2.26835288604205	316.042
1271	0.906303133245807	0.931699357227	2.96578519718604	4.96202737631588	-1.00246842811521	2.34007234087569	1273	-2.20811347721557	316.5
1272	0.785480429363993	0.888104284525439	2.94801782487306	4.91955122401411	-1.12014286540852	2.32414927090989	1240	-2.26800019749005	316.958
1273	0.913856159764774	0.813291492402008	2.93188247162852	4.93768775143162	-0.831696919944724	2.2512917986065	1268	-2.1501755627651	317.419
1274	0.959775843813894	0.902867711542014	3.08555605006269	4.97635570680305	-0.816010667448748	2.28859885101931	1229	-2.06747102348867	317.88
1275	0.840471895316804	0.759667862901508	2.86285574330584	4.95596649844371	-0.863657576425555	2.21412967243218	1089	-2.0752210498273	318.342
1278	0.559288830273527	0.714653385780909	2.82605357014084	4.96846705349215	-1.05801428339731	2.29465902772162	1507	-2.32761162937209	319.727
1279	0.610609232245764	0.714943580548278	2.76910680169669	4.95694350618265	-1.08992324856723	2.31011178543668	1696	-2.34460397574815	320.187
1280	0.835501476946834	0.704279020928789	2.7366787538611	4.93181570035244	-1.12478200640149	2.29800371898582	1867	-2.35898519026037	320.646
1281	0.621608802967854	0.664878283597091	2.66302651972825	4.8823373107879	-1.15253248354688	2.21498099398928	1978	-2.34107923510608	321.102
1282	0.505432131897594	0.668811065134104	2.69986684937883	4.84924716713867	-1.21306059843304	2.29743739195889	1880	-2.33081017815199	321.556
1283	0.446595538347721	0.576488191589556	2.68153788186437	5.06620557900201	-1.27049263752562	2.28712776697108	1638	-2.39157558179242	322.007
1284	0.298230930231961	0.546116102133024	2.77377258798112	5.12912822853479	-0.981352128840632	2.24977059656377	1506	-2.38554337890022	322.455
1285	0.50001799897058	0.592067169990167	2.63243874092336	4.86054902156984	-1.04958286142779	2.24981654864296	1890	-2.34963646307223	322.899
1286	0.695390843156988	0.738809195284201	2.76356339021774	4.80629454364899	-1.37350100965998	2.30015626977872	1850	-2.33340545294883	323.339
1287	0.710750884978193	0.723642817253598	2.83053108291265	4.82799920020819	-1.0942050536807	2.22349063019044	1725	-2.29291516110869	323.775
1288	0.768916742683327	0.913181690950958	2.91615139565821	4.80379130595982	-1.11520831882424	2.38837621357845	1788	-2.25724875325513	324.205
1289	0.397656925660353	0.617435358824249	2.57133915556031	4.96313373751757	-1.21830726327502	2.23706831574218	2016	-2.3529978531064	324.63
1290	0.397373853961325	0.54113097326132	2.5974391871003	4.90987289340558	-1.29545237719042	2.24955518456658	1826	-2.38395663343598	325.049
1291	0.510542698314959	0.575054691087074	2.60090696685144	4.81774635976798	-1.11384915120891	2.29006002176841	1924	-2.38441927623699	325.462
1292	0.370105475979749	0.454031683679683	2.55536948885633	4.97885966560969	-1.12765244188927	2.22325222721984	1764	-2.35678056312885	325.869
1293	0.484130291250567	0.603333677335523	2.57497546528078	4.82961281482705	-1.22935085145967	2.27581623917579	1685	-2.3735708725375	326.268
1294	0.408382495139562	0.586457761052065	2.71297827720723	4.95161344300739	-1.21257947564627	2.25116597815212	1576	-2.36724796683156	326.659
1295	0.33487031397188	0.475329059789569	2.48607310273724	4.97187907905486	-1.10341264700245	2.20312063786135	1412	-2.38710148577462	327.043
1296	0.492018378900768	0.614271694688055	2.60113126738135	4.94539477222785	-1.28057708484465	2.24524238400975	1738	-2.33159970257479	327.418
1297	0.447126814591981	0.565827702538593	2.5732409710818	4.96480588019156	-1.22093543154552	2.2410361750037	1755	-2.33933983982027	327.786
1298	0.531147008884646	0.66054445597744	2.64442723683498	4.83242458025694	-1.21675785896347	2.27229948298682	1894	-2.32972630200481	328.147
1299	0.451544076984952	0.631890790909804	2.64705162093229	4.86939381626408	-1.16340868576877	2.26954732782177	1881	-2.32640206250389	328.5
1300	0.188550301492068	0.691401979418915	2.92792191348537	4.84629262879515	-1.2608743798442	2.2913628114446	1810	-2.29739345842915	328.846
1301	0.464736012831419	0.64272999962254	2.65679864381269	4.80476933932288	-1.11035739012639	2.21875515407663	1641	-2.32592775047746	329.184
1302	0.691470734232693	0.686002792112858	2.73226606213241	4.79850913513701	-1.11562673569776	2.30926291413665	1870	-2.33437774914679	329.515
1303	0.340401514761102	0.682062348135452	2.69961578104292	4.7802034375141	-1.22760440885921	2.31634821296606	1869	-2.31712973906715	329.84
1304	0.414521248023191	0.573613137627249	2.54136502859761	4.83908516957016	-1.28298642374645	2.26964830345875	1784	-2.38254094280781	330.158
1305	0.560023867924763	0.657149838189266	2.583889729908	4.7440367289811	-1.25368898022929	2.2975725511705	1867	-2.35157505993947	330.469
1306	0.312229205809056	0.561601885907052	2.57038898857617	4.79069585080278	-1.23571337516926	2.28257170790352	1805	-2.38156047401532	330.774
1307	0.165401521389962	0.614645352725324	2.53852575945151	4.92551455175939	-1.26504788787325	2.27694458495665	1738	-2.33176067771748	331.072
1308	0.231935155715843	0.491744657001678	2.58564768167735	5.14029135215327	-1.16723302936371	2.1958465735009	1674	-2.38012551999738	331.364
1309	0.236554012697785	0.516773363947977	2.61004670631798	5.10165755140568	-1.26809526554488	2.26230259185356	1594	-2.42238836521238	331.65
1310	0.271634179761768	0.598819222620267	2.58411621158396	4.9931411880183	-1.1472944673075	2.25352366562098	1274	-2.39930588192556	331.93
1311	0.529061378889337	0.627137362132534	2.58148345420752	4.92367708754151	-1.25053150393213	2.32402657643773	1107	-2.32938675052859	332.204
1312	0.55524501182851	0.652883481392425	2.7892950040005	4.81840433584407	-1.22222624463529	2.29900460281952	1365	-2.34656721764708	332.473
1313	0.365701102413544	0.519591297738158	2.4873128633519	4.87852383484923	-1.25295837641001	2.22629137185735	962	-2.34449832546856	332.736
1314	0.515638283450406	0.589011123614835	2.55915408909538	4.84532162577531	-1.37526553664734	2.28541579763923	1141	-2.3709869149127	332.994
1315	0.494396239958845	0.624758057822089	2.67666344169332	4.91240673100728	-1.26768861871204	2.30940269188514	1077	-2.35161287763023	333.246
1316	0.416160397224912	0.747335665396731	2.65192134653931	4.77270181282049	-1.41620244224962	2.29286054310205	1056	-2.3348407603569	333.493
1317	0.347481951953425	0.660041286906973	2.66824674055343	4.94386163949845	-1.28392083296134	2.28066480872109	1016	-2.32851742789958	333.735
1318	0.336087448570547	0.736622742815062	2.76893528816737	4.95730885744237	-1.28308484650652	2.35878553765524	1106	-2.35635554628032	333.973
1319	0.475619368031371	0.60048835007724	2.71169065696708	5.00683579327552	-1.40680332784152	2.22525391095876	1071	-2.38273658430663	334.206
1320	0.342309964816898	0.613411802704942	2.66169150474714	5.00646920826277	-1.24458522372815	2.25042861339968	1103	-2.35763169531768	334.434
1321	0.456193271087625	0.693147180559945	2.94814121176173	4.97477236279147	-1.49056517435675	2.25227727464768	1234	-2.40769804308811	334.657
1322	0.455737754985626	0.61265634381774	2.67793486133697	5.03852598838201	-1.20741514851691	2.24592283396457	998	-2.34765523329445	334.877
1323	0.470549331851365	0.723680621097173	2.648309468017	4.97917274667258	-1.29140782038142	2.25720395863543	1159	-2.34269027875587	335.092
