Depth [m]	Interpolated Bchron Age	Zr/Rb 	Ca/Ti	Rb/K
32.73245	75330.2975	4.230737879	0.248869862	1.340536176
32.73843	75339.5665	3.263618595	0.272986446	1.317960159
32.74244	75345.904	3.71461187	0.246603821	1.227339759
32.74844	75355.504	3.738387932	0.258692665	1.207459056
32.7525	75362.75	3.52253563	0.238546854	1.244767899
32.75844	75374.036	4.14815661	0.257062687	0.924399738
32.76444	75385.214	3.702984082	0.245848006	1.144070586
32.77044	75396.27	3.923770796	0.227723301	1.386867834
32.7745	75403.375	3.4386078	0.261142655	1.474727721
32.78043	75413.645	4.13526067	0.256807764	1.201746693
32.78449	75419.735	4.008178312	0.255050739	1.302009
32.79044	75428.968	3.823739344	0.248619014	1.167807074
32.79449	75437.878	4.47915024	0.246632569	1.122136586
32.80044	75450.858	3.995879992	0.25930092	1.312574189
32.80448	75458.736	3.633983322	0.235613773	1.381794017
32.81043	75470.274	4.421238437	0.208437618	1.0136373
32.81449	75477.582	3.819861484	0.222496654	1.324057431
32.82044	75488.116	3.444079399	0.236806066	1.585784728
32.82449	75493.786	3.846602865	0.243267121	1.211439932
32.83044	75502.512	3.56860164	0.267987205	1.336629616
32.84044	75525.424	3.607767874	0.214660161	1.551353824
32.85045	75546.2875	3.608313955	0.221932755	1.48269273
32.86044	75563.616	3.371580258	0.224984046	1.547933401
32.87043	75577.946	3.364746939	0.207379203	1.374236325
32.88043	75600.032	3.324874563	0.201025162	1.510970375
32.89043	75624.1395	3.682829552	0.213114411	1.500391341
32.90044	75650.27	3.825886575	0.221460962	1.310891003
32.91044	75667.814	3.531051251	0.24197596	1.396457261
32.92443	75694.5815	3.594170763	0.254903449	1.280467125
32.93444	75712.216	3.758407563	0.228290889	1.23181763
32.96044	75761.358	3.779944257	0.230867217	1.317379759
32.97044	75780.814	3.23766563	0.241192474	1.390717234
32.98044	75799.27	3.551518962	0.235742297	1.384987867
32.99047	75816.705	3.220777979	0.232544677	1.445380268
33.00047	75831.846	3.258818545	0.215928423	1.512757445
33.01048	75850.128	3.699031881	0.230578168	1.321862672
33.02048	75873.22	3.675753857	0.242412573	1.354782049
33.03047	75888.393	3.676968022	0.248349101	1.275379201
33.04049	75907.333	3.623762723	0.232051588	1.387414323
33.05048	75924.46	3.623088373	0.21579092	1.237515934
33.06047	75944.4635	3.582469441	0.22407601	1.435932336
33.07047	75964.987	3.724033447	0.244015077	1.169149165
33.08048	75985.864	3.15794181	0.229735901	1.387965216
33.09048	76003.984	3.362003379	0.230659705	1.423736471
33.10043	76024.403	3.546745874	0.233206535	1.282513396
33.11044	76045.622	3.443402404	0.263617516	1.396056825
33.12043	76070.8815	3.838134141	0.217726589	1.312413289
33.13044	76091.182	4.161374077	0.228283081	1.18132566
33.14044	76106.638	3.631286154	0.242839449	1.459248884
33.15044	76121.226	4.198561838	0.231372992	1.141667101
33.16044	76137.946	3.394021912	0.227023672	1.354060872
33.17043	76159.0375	3.329888536	0.234352576	1.37004719
33.18044	76171.902	3.596932481	0.241099318	1.288217331
33.19044	76192.512	3.913522964	0.235119872	1.22980097
33.20044	76215.16	3.689089805	0.244905552	1.218839377
33.21044	76230.27	3.253525133	0.234280032	1.469107992
33.22044	76247.66	3.483561102	0.234122552	1.439732805
33.23044	76262.968	3.173237771	0.238952301	1.598689277
33.24044	76284.946	3.481631548	0.227803927	1.214274872
33.25045	76306.5575	3.375938876	0.289280904	1.446397773
33.26044	76329.924	3.887978429	0.251734581	1.059470904
33.27043	76350.774	3.779128319	0.279121521	1.154443978
33.28044	76368.77	3.291168498	0.238918569	1.339831603
33.29044	76386.644	3.700307484	0.270405851	1.07909479
33.30044	76412.38	3.382333464	0.265735249	1.390279883
33.31044	76432.468	3.313437014	0.254807052	1.289489913
33.32044	76454.49	3.556312255	0.244827907	1.203567323
33.33044	76477.188	3.569149333	0.262419902	1.078034206
33.34044	76503.946	5.045088753	0.385721083	0.831213809
33.35043	76525.3385	4.223267906	0.319060273	0.97635429
33.36044	76544.748	3.249602254	0.26730832	1.167076344
33.37044	76561.814	3.553374831	0.350524138	0.959548441
33.38045	76580.67	3.397716288	0.2840301	1.132237844
33.39044	76606.468	3.285088478	0.295366735	1.202641317
33.40043	76628.2095	3.342794315	0.283202971	1.193989179
33.41044	76644.704	3.708380843	0.28321635	1.100186827
33.42045	76660.9675	3.800944426	0.273659622	0.996704878
33.43043	76682.2955	3.643557824	0.285631519	1.027868622
33.44044	76700.88	3.743039909	0.290173522	1.027625428
33.45044	76720.704	3.978395866	0.286135553	0.978730048
33.46044	76736.726	3.866978537	0.273402392	1.092547814
33.47043	76753.532	3.554826055	0.263586678	1.073121858
33.48443	76785.5815	3.865769975	0.297603067	1.001094302
33.49444	76808.322	3.761513298	0.27592951	0.947856893
33.50444	76832.046	3.215494923	0.268240945	1.043099217
33.51443	76852.1955	3.609413722	0.246242641	1.046553403
33.52444	76872.712	4.186242056	0.257448487	0.883294809
33.53444	76899.486	3.821334297	0.276979613	0.959330702
33.54443	76925.86	3.372289376	0.31122309	1.017443956
33.55445	76945.01	3.23895325	0.273845692	1.187152129
33.57443	76985.1825	3.417938782	0.313629017	1.111003287
33.6124	77062.5	3.053430484	0.264184573	1.10888584
33.62247	77087.0575	3.286970278	0.236199655	1.067581973
33.63248	77108.092	3.385960651	0.246247311	1.051846101
33.64243	77125.846	3.185326717	0.250047983	1.146766069
33.65243	77147.117	3.514951105	0.250808843	0.998962028
33.66244	77166.136	3.481344416	0.240393294	0.997333149
33.67248	77185.584	3.968483631	0.255074311	1.050327695
33.68248	77207.572	3.483392301	0.245135358	1.233439657
33.69248	77234.32	3.260510423	0.24170978	1.325652352
33.70251	77259.016	3.236148121	0.240224896	1.266639345
33.71243	77276.589	4.02258862	0.252300827	1.14200258
33.72245	77300.86	3.557720892	0.263121892	1.200870373
33.73245	77326.655	4.223437165	0.239981806	0.96782124
33.74248	77349.928	3.540312567	0.280113801	1.139430298
33.75248	77380.596	3.321711323	0.260184868	1.233683258
33.76244	77398.332	3.49206551	0.260433175	1.191826428
33.77244	77425.356	3.40181507	0.292257011	1.164035081
33.78243	77449.6965	3.72367307	0.263334893	1.186342021
33.79243	77473.131	3.763531548	0.27047038	1.101162322
33.80249	77491.8515	3.461793131	0.243215554	1.148446188
33.81249	77516.8455	3.995133596	0.257475442	0.964697084
33.82245	77545.125	3.247722072	0.244436727	1.180887607
33.83845	77580.4775	3.269962465	0.250243155	1.285384136
33.84649	77601.9965	3.830439395	0.306770917	1.015445847
33.86443	77651.303	3.297789405	0.284843598	1.144450521
33.87043	77664.247	3.25820995	0.313618824	1.309335518
33.87444	77675.876	3.519673498	0.232855107	1.319931058
33.89043	77716.5105	3.619577794	0.35111852	1.223095028
33.89844	77735.334	3.337758088	0.352540782	1.290087036
33.90444	77748.768	3.647358354	0.315289033	0.997339419
33.91044	77762.276	3.294984407	0.240632308	1.352144889
33.91444	77773.876	3.22055508	0.246107372	1.486884514
33.92046	77791.196	3.105409414	0.261861488	1.41981605
33.93044	77816.946	3.21382852	0.228310065	1.32317166
33.93643	77829.8245	3.228391935	0.303901015	1.468564209
33.94045	77838.58	3.431310448	0.325966676	1.287354465
33.94644	77852.956	3.150414895	0.333728581	1.508743438
33.95244	77868.088	3.10749386	0.254569691	1.202358779
33.95644	77878.888	3.40526916	0.284638857	1.138157352
33.96244	77893.868	3.443840757	0.230598806	1.261388408
33.96844	77907.068	3.355745856	0.33945	1.441470242
33.97444	77921.822	3.163789546	0.306422136	1.376977101
33.97844	77932.022	3.206126677	0.246074602	1.337101442
33.98444	77947.988	3.770472897	0.257216745	1.103546635
33.98848	77958.896	2.892557024	0.269448197	1.524285106
33.99444	77973.212	3.449810044	0.293637755	1.109262589
34.00243	77992.6825	3.807357103	0.400996553	1.247177545
34.01044	78014.71	3.321008287	0.286486568	1.160151131
34.01844	78036.71	3.190121968	0.386088961	1.116673262
34.02244	78047.71	3.249523639	0.496411652	0.888403168
34.02844	78064.21	3.29743565	0.266541359	1.231369394
34.03244	78077.04	3.592372041	0.25006272	1.287278557
34.04247	78113.5035	3.764547753	0.388808786	1.014510621
34.05044	78145.628	3.486888975	0.294406282	1.278600108
34.06444	78190.102	3.43377495	0.268564123	1.018833569
34.07847	78231.5685	3.899372131	0.318545649	1.198146307
34.08447	78249.963	3.170105339	0.368246263	0.925357471
34.09243	78272.9255	3.183705687	0.582702066	0.89536448
34.09647	78284.4395	3.706108251	0.388463652	0.953793045
34.11044	78328.304	3.46389633	0.853748583	1.238343468
34.11644	78352.904	3.551331778	0.409708325	0.844873509
34.12044	78368.952	3.328998039	0.248800477	1.598950789
34.12844	78395.352	3.329452187	1.197399991	1.575199219
34.13844	78432.994	3.423470142	1.823100621	1.240592377
34.14843	78475.249	3.018541398	0.246930546	2.487579096
34.16444	78544.424	3.373737438	0.2808066	1.371392296
34.17444	78590.646	3.106210724	0.237375046	1.660926492
34.18447	78634.827	2.950027482	0.237879451	1.50502082
34.19447	78676.9445	3.77994599	0.241821564	1.306871011
34.20444	78725.642	3.649323553	0.237635893	1.268404499
34.21443	78781.5295	3.597798906	0.23155303	1.330433826
34.22443	78838.694	4.008303064	0.236634597	1.240374514
34.23444	78909.184	3.771141244	0.244587885	1.442182994
34.24444	78984.75	3.779776177	0.277134309	1.353053692
34.25444	79049.026	3.447271308	0.258387209	1.456931
34.26443	79111.4725	3.237690536	0.238878002	1.655373332
34.27643	79180.794	3.703694431	0.240141178	1.47604091
34.28644	79233.7	4.109244831	0.23721782	1.352542362
34.29646	79285.415	3.595076456	0.245729437	1.552415707
34.30644	79327.828	3.768322079	0.246585735	1.36278029
34.31644	79365.15	3.250776499	0.266498767	1.529249259
34.32846	79416.57	3.570504031	0.274823987	1.409132988
34.33847	79455.686	3.402383645	0.244833672	1.274356486
34.34844	79500.324	3.581883086	0.261723822	1.35276816
34.35843	79542.906	4.164091113	0.547046115	1.024106152
34.36844	79581.15	3.995317997	0.25290619	1.242804753
34.37844	79614.43	3.50332608	0.264542972	1.301808068
34.38843	79644.3685	3.49077482	0.268386599	1.281632367
34.39843	79675.133	3.757285553	0.284554596	1.368957743
34.40847	79704.1395	3.664793898	0.260930263	1.28951835
34.41848	79733.516	3.667342947	0.299534925	1.238728758
34.42844	79765.43	3.301301897	0.30299371	1.44949501
34.44044	79799.968	3.698829389	0.304161038	1.237156025
34.45044	79822.078	3.204330031	0.286826512	1.37491625
34.46044	79846.38	3.533307891	0.286164302	1.296731563
34.47043	79866.8545	3.422360015	0.305144397	1.191384137
34.48046	79898.472	3.904244931	0.32424235	1.027894653
34.49046	79930.196	3.615928864	0.290130716	1.157192247
34.50044	79956.1	3.533064158	0.311441292	1.224993743
34.51043	79980.989	3.5324633	0.310173189	1.228720653
34.52043	80004.548	3.749814223	0.304709441	1.01663786
34.53243	80045.561	4.172696595	0.316928174	0.903161033
34.54247	80073.0395	3.219259842	0.313199058	1.282886532
34.55247	80102.898	3.407511501	0.302578935	1.14995088
34.56243	80133.846	3.559361697	0.305978478	1.136073884
34.57243	80157.1825	3.633383868	0.309582513	1.064714966
34.58244	80183.49	3.534491518	0.334104517	1.098982343
34.59655	80219.495	3.532322027	0.321697356	1.11669824
34.60842	80244.235	3.601550402	0.337993033	1.232883949
34.61842	80267.629	3.517391375	0.326475574	1.253943516
34.62883	80294.0165	3.573061923	0.304105496	1.417352413
34.65042	80336.298	3.697550797	0.359088519	1.159626091
34.66041	80355.32	3.583698739	0.337042715	1.002519447
34.67041	80375.648	3.451371521	0.322739708	1.146053208
34.68041	80403.689	3.557523047	0.346402068	0.963657191
34.69041	80432.484	3.602425617	0.319453578	1.113809964
35.30543	81682.5455	3.739181676	0.463310084	1.083284409
35.31544	81701.608	4.005523232	2.612915974	1.061174039
35.32543	81720.0025	3.541465569	1.202439151	0.964151662
35.33544	81736.16	4.048991137	4.984003053	0.722798057
35.34544	81750.072	3.827051476	7.80915942	0.646447122
35.35545	81766.355	4.304889928	7.024256704	0.616105564
35.36544	81789.688	3.374737483	7.866376292	0.736065859
35.37544	81813.968	4.132037022	8.992287687	0.622112726
35.38544	81834.88	3.671586461	9.278000002	0.756753401
35.39748	81857.838	3.744800762	9.47590133	0.629932787
35.40748	81880.078	4.163488132	8.450753601	0.61639555
35.41745	81900.155	3.517614614	8.397535178	0.687874978
35.42743	81919.4885	3.92596424	8.578590003	0.610882561
35.43744	81936.032	3.523174277	7.159706235	0.659693075
35.45548	81973.734	5.153843669	7.733293104	0.511854897
35.46549	81994.529	5.149856324	9.638377584	0.539181831
35.47549	82014.7055	4.814745235	9.471442001	0.587466462
35.48744	82035.776	3.503398739	9.557114322	0.803371314
35.49744	82058.228	4.507449072	8.633940692	0.631176773
35.50744	82074.916	4.890628269	8.619568999	0.569614132
35.51744	82093.008	3.317222611	8.622343945	0.870112034
35.52744	82111.02	4.030327242	8.741865897	0.71187705
35.53744	82130.752	4.256399461	7.5841487	0.677973034
35.54745	82150.5275	4.199807393	7.3096603	0.61962448
35.55745	82170.0275	4.206365004	7.23844409	0.622254627
35.56744	82188.764	4.293379854	7.236670665	0.581577521
35.57744	82207.264	3.873523277	7.239638333	0.65252824
35.58743	82224.631	4.390363933	8.311828254	0.60441239
35.59743	82244.2315	4.699568562	8.908527285	0.544517914
35.60744	82264.752	3.801163573	8.452421026	0.650980648
35.62148	82292.442	4.503682963	8.146918806	0.651045061
35.63144	82308.876	3.48475445	8.155720271	0.716185825
35.64144	82326.384	4.298902746	8.129850458	0.62249914
35.65143	82349.8605	5.312032377	7.691555454	0.489775185
35.66144	82372.736	5.103264354	9.605677355	0.497642699
35.67144	82391.232	3.538331654	7.848554578	0.678323587
35.68144	82407.524	3.614449647	8.330913656	0.687477032
35.69143	82427.359	4.09729661	9.550478762	0.634811359
35.70143	82440.931	4.948546762	8.714396257	0.566941579
35.71143	82458.2885	3.735743416	6.936245182	0.720348137
35.72144	82476.944	3.426880226	7.495341642	0.76448682
35.73144	82491.092	4.056046186	7.511657712	0.653830296
35.74343	82511.988	3.260436607	7.323306265	0.869514961
35.75343	82529.5315	4.374922196	9.774367509	0.606248634
35.76344	82551.772	3.841377737	8.958729525	0.681637386
35.77343	82574.674	3.436874449	8.276156845	0.804859225
35.78344	82591.144	4.28559629	6.406543992	0.602383787
35.79343	82605.831	3.694883584	6.798023017	0.699262593
35.80344	82624.224	5.062656998	5.744407143	0.563445483
35.81344	82645.396	3.724053363	7.065974498	0.734490743
35.82344	82667.068	4.617953418	11.50008141	0.578739782
35.83347	82685.1435	5.467380543	11.23890556	0.502666915
35.84347	82698.4195	5.946366297	11.32756655	0.508611574
35.85543	82719.731	5.260368321	11.37828158	0.475384311
35.86544	82738.652	4.209354691	10.31901665	0.661129197
35.87544	82755.888	4.86078867	7.977788351	0.572635929
35.88544	82769.028	4.260993493	7.907665651	0.605965281
35.89544	82784.564	4.44509669	6.581709579	0.545752871
35.90544	82803.064	4.479313674	7.511406476	0.576838253
35.91544	82819.66	3.726053576	7.497571859	0.712716881
35.92543	82837.0885	4.746555813	7.953600142	0.539590493
35.93944	82854.024	5.012220245	8.131643594	0.552727091
35.94944	82875.74	4.338645022	6.830465435	0.630553933
35.95943	82887.8445	4.080708158	6.044746875	0.731620956
35.96947	82902.705	4.141090049	6.281012152	0.673303235
35.97948	82921.512	3.980091511	6.176119605	0.830579063
35.98948	82937.194	4.64320484	6.528339419	0.580263438
35.99942	82954.014	4.304364899	7.025834826	0.650793234
36.01144	82974.524	6.403995518	9.563955742	0.544946283
36.08944	83105.16	4.092678147	4.955510885	0.703651767
36.10748	83129.35	3.680569103	3.169153998	0.899156857
36.30742	83463.84	3.972759297	3.184687511	0.70632107
36.31743	83483.86	3.844180413	3.605572445	0.725699254
36.32743	83496.8015	3.823911007	3.492383758	0.632959502
36.33744	83512.892	3.941748286	3.456237734	0.617263417
36.34744	83529.032	3.43266663	3.594134464	0.813813415
36.35743	83544.5165	4.459668209	3.86562001	0.64074575
36.36743	83561.5025	3.930543472	3.983271839	0.664259086
36.37744	83574.556	3.884604097	3.694268333	0.681611403
36.38744	83591.264	4.042009732	3.373400965	0.61427301
36.39745	83608.2925	3.843483565	3.462026634	0.628897376
36.40747	83628.5605	4.297802335	3.600522	0.585501349
36.41743	83643.659	3.673641392	3.649356689	0.64545876
36.42744	83661.88	4.429973704	3.147916907	0.644947343
36.43745	83682.645	3.589655001	3.08728738	0.747557525
36.45144	83714.088	4.165860797	3.189092528	0.680743169
36.46148	83729.09	3.330097027	3.214467083	0.701014163
36.47144	83747.168	3.575167777	2.586161802	0.714643194
36.48144	83769.816	3.739906745	1.771657761	0.734850105
36.49145	83795.11	3.581782283	1.915079092	0.74324646
36.51145	83823.03	4.184721091	1.612871556	0.613391406
36.52345	83840.865	2.808024785	1.489616225	0.924449004
36.53346	83857.536	3.519744376	1.421486469	0.697047658
36.54349	83874.1075	3.395009816	1.463599404	0.77378064
36.55345	83888.605	3.048514258	1.212572767	0.842634595
36.56344	83899.832	4.403475722	1.294104099	0.581001235
36.57943	83923.6735	3.10326367	1.411061467	0.73687033
36.59343	83946.8455	3.490974186	1.715627993	0.735322637
36.60344	83964.848	2.931514249	1.682688471	0.911316524
36.61348	83980.872	2.903701218	1.478148707	0.927825366
36.62344	83996.536	3.633562102	1.186544632	0.840180815
36.63344	84013.988	3.390778159	1.110956022	0.818031335
36.64544	84032.476	3.066432795	1.487702814	0.87041538
36.65543	84050.5885	3.8541661	1.318336808	0.790550286
36.66544	84069.836	3.311189689	1.410339612	0.894970825
36.67544	84085.572	3.500105598	1.529882876	0.887000863
36.68544	84098.3	3.401772371	1.737688067	0.861098214
36.69548	84114.138	3.733370085	1.617255361	0.748252862
36.70544	84134.74	3.216049933	1.530523708	0.896721904
36.71544	84155.064	3.506878645	1.411368972	0.873299362
36.72544	84174.108	3.653461759	1.660713986	0.774317171
36.73548	84191.22	3.722891102	1.696048916	0.837857048
36.74543	84205.602	3.904533536	1.815315947	0.720181699
36.75545	84220.175	3.036095284	1.618587388	0.958930692
36.76544	84236.792	2.920426969	1.777529631	0.915697379
36.77544	84255.608	3.565804399	1.930965271	0.834594031
36.78544	84274.292	3.694089161	1.697012618	0.808869834
36.79544	84291.204	3.157994697	1.698599241	0.880594578
36.80547	84306.9785	3.565463248	1.770854288	0.854768744
36.81544	84323.52	3.763207738	1.719837534	0.848426716
36.82544	84340.748	3.089145455	1.65020281	0.984130315
36.83544	84357.476	3.466342821	1.721855858	0.724878886
36.84547	84373.4785	3.715756527	1.714219784	0.749140964
36.85544	84391.924	3.953026347	1.666177805	0.823030392
36.86544	84412.38	3.673775715	1.78055187	0.779676103
36.87544	84433.74	3.34752428	1.676772288	0.772272396
36.88544	84454.88	3.391897197	1.39558662	0.917356286
36.89543	84472.9595	3.401681551	1.384956469	1.01008632
36.90544	84490.02	3.458970571	1.522314412	0.816650969
36.91544	84508.608	3.236141729	1.481374679	0.877299551
36.92544	84525.932	3.318720522	1.649557229	0.841435341
36.93544	84545.512	2.802295184	1.785799173	0.928718843
36.94544	84563.888	3.943472801	1.636285815	0.701217325
36.95547	84577.611	2.868426359	1.63771809	0.830032841
36.96544	84594.38	2.951719984	1.779745475	0.935349001
36.97744	84614.66	3.358041857	1.514586024	0.883892606
36.98743	84630.388	3.20277574	1.641374565	0.810207134
36.99747	84645.3315	3.736382294	1.565327312	0.733736279
37.00744	84658.672	3.770904736	1.58002293	0.766829152
37.01743	84669.43	3.492133047	1.614505825	0.804015663
37.02744	84682.044	3.233749052	1.498415209	0.78160456
37.03748	84696.72	3.624780354	1.477899835	0.702467871
37.04743	84714.9885	3.839606786	1.379642126	0.769992015
37.05743	84730.7735	3.200986052	1.496137538	0.81535361
37.06744	84747.52	3.371257432	1.361851949	0.851993918
37.07744	84765.764	2.903581481	1.391844114	0.805564784
37.08744	84780.544	3.025861763	1.461791627	0.94804328
37.09744	84800.74	3.060635365	1.496175523	0.834756094
37.10743	84818.0165	2.828118571	1.66940182	0.921148042
37.11744	84837.624	3.239760286	1.534920997	0.864863384
37.14144	84884.024	3.610710193	1.564485282	0.839484219
37.15144	84904.808	3.718400727	1.503935626	0.742032043
37.16147	84924.293	3.332493503	1.47619013	0.833303016
37.17143	84943.5745	3.768227562	1.801132316	0.756714088
37.18144	84964.304	3.169653556	1.462418527	0.858856633
37.19145	84979.8125	3.664202563	1.151630084	0.852477348
37.20147	84992.117	3.77412124	1.724440975	0.80742083
37.21144	85004.164	3.053422653	1.360994952	0.843173085
37.22144	85022.52	3.156515988	1.612600278	0.869385337
37.23144	85040.02	3.548092519	1.402090784	0.750020647
37.24143	85058.003	3.019889419	1.012874781	1.025201297
37.25144	85080.176	3.047397853	0.311820734	1.062943898
37.26344	85112.396	3.312288867	0.352671186	1.053921445
37.27343	85133.1885	3.480173908	0.307304229	0.982373139
37.28348	85153.134	3.305043027	0.317129939	1.095111691
37.29344	85174.068	3.099215779	0.402814209	1.083445554
37.30344	85193.144	2.964577884	0.655803804	1.06621349
37.31344	85208.536	3.413118715	0.558434428	1.029037245
37.32344	85226.676	3.166508574	0.570623602	0.954940544
37.33544	85245.388	3.050665238	0.892816456	1.004515577
37.34543	85259.3305	3.416250101	0.81291114	0.840704468
37.35544	85272.028	3.156115655	0.845498207	0.963783064
37.36548	85289.008	2.904956735	0.95618519	0.964952169
37.37544	85306.388	3.009466697	0.996379057	0.885222705
37.38543	85321.688	2.612238489	1.217747332	1.0466436
37.39543	85336.602	3.264776067	1.273801522	0.85040857
37.40544	85352.248	3.139917744	1.312877405	0.983041275
37.41545	85367.085	2.958091909	1.396242134	0.87726521
37.42544	85380.344	2.826906094	1.374975834	0.943492446
37.43549	85396.931	2.881358431	1.46240902	0.901225047
37.44544	85417.468	2.93555647	1.39245768	0.904616738
37.45543	85438.6315	3.140575414	1.41861228	0.875790332
37.46544	85459.696	3.094059104	1.306491273	0.983106042
37.47548	85481.556	2.702698082	1.205735388	0.965577437
37.48543	85500.731	2.995409228	1.283781761	1.01794796
37.49544	85518.564	3.148540343	1.146778402	0.941964259
37.50543	85538.946	3.133209306	1.049250032	0.889864407
37.51543	85558.231	3.0190683	1.11258879	1.028838692
37.52544	85575.52	3.257140869	1.097136233	0.919965634
37.53544	85590.028	3.140391233	1.118586009	0.944809007
37.54544	85603.932	3.479305133	1.101868819	0.851682218
37.55544	85618.616	3.080786897	1.052148835	0.943627872
37.56544	85632.616	2.891681485	1.295321854	0.953304803
37.57544	85648.792	3.110556071	1.258383714	0.837887943
37.5855	85665.525	3.199478844	1.374308339	0.875768435
37.59545	85681.22	3.014577146	1.498633328	0.974250895
37.60545	85697.22	3.180263063	1.464659669	0.861051245
37.61544	85717.284	3.45116933	1.593209043	0.862163446
37.62544	85737.792	3.184255628	1.730582951	0.894310067
37.63544	85758.24	3.271396176	1.800632503	0.875026262
37.64544	85778.292	2.725944434	1.753116405	1.093930523
37.65544	85798.196	2.929427256	1.909227876	0.943412427
37.81043	86080.989	3.533145793	1.177873447	0.981860687
37.82047	86103.8225	3.171697357	1.489162654	1.089572772
37.83044	86121.094	3.088251245	1.086587937	1.113632483
37.84047	86134.893	3.183783903	1.140460531	1.081125323
37.85044	86153.88	2.963183236	1.090638964	1.103929626
37.86048	86174.2	3.273249049	0.982220819	1.081200447
37.87046	86198.713	3.271508067	1.195591422	1.054782955
37.88048	86214.316	3.494749321	1.502823738	0.974092306
37.89043	86230.9945	3.27745655	1.464765841	1.049347073
37.90052	86243.144	3.084838564	1.385197165	1.117746924
37.91044	86264.792	3.09000909	1.557266821	1.060345486
37.92048	86283.056	3.163632842	1.192475983	1.222549469
37.93044	86304.836	3.267242838	1.426460105	1.06740796
37.94048	86323.96	3.645838917	0.708250956	1.004774445
37.95045	86343.7425	3.177764025	0.686280329	1.054640426
37.96243	86364.117	3.04401578	0.928237443	1.089902653
37.97249	86384.227	2.936574802	1.129642081	1.141013608
37.98244	86406.502	3.269543347	1.16596299	1.047880271
37.99249	86428.1005	2.945652229	1.232845687	1.16610809
38.00244	86451.624	2.95757124	1.476542248	1.241480309
38.01249	86472.8535	3.37060254	1.327375795	1.057438164
38.02244	86494.368	3.503723455	1.439065721	0.981344242
38.03445	86519.2325	3.599689372	2.01332789	0.985991489
38.04449	86539.1535	3.239674257	2.234318336	1.046236622
38.05446	86558.136	3.765165828	4.24424327	0.831684717
38.06448	86575.96	3.406566273	4.943182944	0.848666517
38.07443	86594.7525	3.094913919	5.715224557	0.907191793
38.08447	86611.4285	3.409675488	6.394353205	0.843140159
38.09444	86629.324	3.43991187	7.902550865	0.869459168
38.10448	86649.064	3.326339937	7.878414646	0.858511134
38.11444	86666.992	6.52989752	29.66644623	0.373932735
38.12447	86686.834	6.88703635	43.11500777	0.320895543
38.13443	86704.9805	4.600618589	30.35362944	0.494557194
38.14447	86719.8755	3.575731832	12.19901885	0.908984791
38.15444	86741.432	3.990674739	3.033919652	1.205104246
38.16448	86764.84	4.496605045	2.134705276	1.413367606
38.18047	86795.3225	5.093741006	2.483257819	1.04558861
38.19044	86813.056	4.548326574	2.287661429	1.32139072
38.21444	86863.656	4.837323274	2.200026689	1.389134031
38.22647	86888.3225	5.090397112	2.248446701	1.065800078
38.23644	86906.736	5.626650712	2.153822035	1.141832941
38.24644	86925.092	4.753752626	2.175887106	1.16618914
38.25648	86943.164	5.02124937	2.201088296	1.265777292
38.26644	86964.312	5.316088515	2.084853007	1.243556232
38.27644	86988.6	4.473492048	1.835663863	1.714221321
38.28648	87007.22	5.337401317	2.204836356	1.188478744
38.29644	87026.346	5.781872293	2.420078685	1.007022082
38.30643	87046.5385	5.390937087	2.516958599	1.087908583
38.31844	87077.132	5.801120008	2.357614257	1.137210708
38.32844	87100.068	5.698148172	2.248734576	1.110074305
38.33844	87121.646	5.475452083	1.995118001	1.228141889
38.34845	87144.435	5.166057979	2.261041715	1.16708949
38.36044	87168.402	5.249470174	2.298331838	1.033845888
38.37044	87188.924	5.142485491	2.370200241	1.066012693
38.38044	87209.748	5.782318793	2.459704207	0.919076624
38.39046	87226.989	5.432398648	2.583980371	0.970579408
38.40044	87248.446	5.218262642	2.404050263	0.994336379
38.41043	87269.688	5.456201795	2.366002315	0.875996566
38.42444	87293.658	5.258138051	2.598826033	0.898627333
38.43444	87313.158	3.747725057	4.192532194	0.844588839
38.44445	87332.01	3.899364074	3.66694816	0.877553696
38.45445	87352.68	3.688983883	4.006488412	0.902407199
38.46444	87374.658	3.522318192	4.88074646	0.912609588
38.47443	87393.2525	3.614671772	4.817757122	0.890536082
38.48444	87411.88	3.493323589	4.547672439	0.913532846
38.49444	87432.546	3.312523983	4.092666967	0.89324317
38.50444	87453.38	3.21195246	4.229740338	0.921049663
38.51444	87474.712	3.443032357	4.761319742	0.803672228
38.52444	87497.49	3.072227796	4.424753494	0.922489075
38.53444	87517.992	3.285482131	3.95151774	0.86068064
38.54444	87538.878	3.408103703	3.932981588	0.907180808
38.55443	87564.6825	3.427927032	3.724195866	0.874211804
38.56444	87588.436	3.408180392	3.773745343	0.963081086
38.57444	87608.546	3.053060962	3.082725437	1.076263561
38.58443	87631.132	3.437616013	2.591301774	0.886546354
38.59444	87652.492	3.226228301	2.561469376	0.951343892
38.60447	87672.1105	3.604794416	2.955229779	0.876863311
38.61444	87694.656	3.035740147	2.690970812	1.232868416
38.62445	87718.4575	3.314195312	2.516834548	0.873225146
38.63448	87743.82	3.347095197	2.735589487	0.92049083
38.64443	87769.8535	3.308671157	2.630777766	1.012448107
38.65443	87795.461	3.070289015	2.61252673	1.021861132
38.66447	87820.781	3.299966179	2.757995887	1.011453434
38.67443	87846.347	3.095218282	2.921496639	1.071625257
38.68444	87876.486	3.035709339	2.748068056	0.954673059
38.69449	87905.225	3.320313327	2.84943211	0.922117947
