anu	ins_chb_s	ins_chb_a	ins_tibet_s
208450	443.180379101602	423.678441139086	450.542762059299
208460	443.062669016676	423.783805604604	450.519359633373
208470	442.944917955058	423.889340101235	450.496221134275
208480	442.827126829754	423.995044227992	450.473346910727
208490	442.709296553891	424.100917580123	450.450737311282
208500	442.591428040525	424.206959749849	450.428392684277
208510	442.473522202685	424.313170325961	450.406313377892
208520	442.355579953568	424.419548893819	450.384499740042
208530	442.23760220622	424.526095035234	450.362952118603
208540	442.119589873685	424.632808328976	450.341670861125
208550	442.00154386916	424.739688349917	450.32065631496
208560	441.883465105571	424.84673466988	450.299908827497
208570	441.765354495958	424.95394685689	450.279428745451
208580	441.647212953237	425.061324475775	450.259216415947
208590	441.529041390503	425.168867087761	450.239272185288
208600	441.410840720398	425.276574250377	450.21959640005
208610	441.292611855891	425.384445518127	450.200189406285
208620	441.174355709607	425.492480441402	450.181051549962
208630	441.05607319433	425.60067856747	450.16218317661
208640	440.937765222525	425.709039439838	450.143584632004
208650	440.819432706679	425.817562598405	450.125256261194
208660	440.701076559247	425.926247579552	450.107198409312
208670	440.582697692431	426.035093916227	450.089411421082
208680	440.464297018511	426.144101137402	450.071895641124
208690	440.345875449348	426.253268768685	450.054651413414
208700	440.227433897042	426.362596331872	450.037679082234
208710	440.108973273302	426.472083345136	450.02097899151
208720	439.990494489684	426.581729323128	450.004551484443
208730	439.871998457808	426.691533776566	449.988396904519
208740	439.753486088931	426.801496212687	449.972515594634
208750	439.634958294337	426.911616134852	449.956907897479
208760	439.516415984838	427.021893042812	449.941574155497
208770	439.397860071421	427.132326432239	449.926514710907
208780	439.279291464655	427.242915795591	449.911729905513
208790	439.160711074965	427.35366062111	449.897220081003
208800	439.04211981266	427.464560393407	449.882985578679
208810	438.923518587718	427.575614593209	449.869026739484
208820	438.804908309964	427.686822697575	449.855343904116
208830	438.686289889069	427.798184179714	449.841937412988
208840	438.567664234337	427.909698508812	449.828807606235
208850	438.449032254925	428.021365150369	449.8159548236
208860	438.33039485974	428.13318356587	449.803379404504
208870	438.21175295747	428.245153212952	449.791081688169
208880	438.093107456451	428.35727354564	449.779062013311
208890	437.974459264886	428.469544013509	449.767320718474
208900	437.855809290497	428.581964062611	449.75585814175
208910	437.737158441047	428.694533134811	449.744674621067
208920	437.61850762374	428.807250668295	449.733770493708
208930	437.499857745541	428.920116097018	449.723146096789
208940	437.381209713225	429.033128851135	449.712801767238
208950	437.262564433209	429.146288356596	449.70273784133
208960	437.143922811485	429.259594035658	449.692954655034
208970	437.025285753954	429.373045306016	449.683452544228
208980	436.906654165972	429.486641582124	449.6742318439
208990	436.788028952704	429.60038227357	449.665292889153
209000	436.669411018901	429.71426678636	449.656636014418
209010	436.550897642695	429.828229292178	449.647665958089
209020	436.432393839949	429.942333747452	449.638978302526
209030	436.313900511819	430.05657954511	449.630573377434
209040	436.19541855896	430.170966073834	449.622451512565
209050	436.076948881833	430.285492718271	449.614613036848
209060	435.958492380303	430.400158858701	449.607058278912
209070	435.840049954041	430.51496387171	449.599787567095
209080	435.721622502094	430.6299071292	449.592801229028
209090	435.603210923311	430.744987999355	449.586099592135
209100	435.484816115956	430.860205845804	449.579682983415
209110	435.366438978001	430.975560028325	449.573551729385
209120	435.248080406931	431.09104990229	449.567706155854
209130	435.12974129979	431.206674818913	449.562146588664
209140	435.011422553193	431.322434124981	449.556873352705
209150	434.893125063331	431.438327163414	449.551886772835
209160	434.774849725875	431.55435327247	449.547187173053
209170	434.656597436092	431.670511786438	449.542774877182
209180	434.538369088795	431.786802035112	449.538650208306
209190	434.420165578271	431.903223344214	449.534813489357
209200	434.301987798309	432.019775034947	449.531265042479
209210	434.183836642309	432.136456424425	449.528005189321
209220	434.065713003048	432.253266824988	449.525034251356
209230	433.947617772884	432.370205545215	449.522352549146
209240	433.829551843681	432.487271888885	449.519960402893
209250	433.711516106713	432.604465155634	449.517858132297
209260	433.593511452794	432.721784640724	449.516046056599
209270	433.475538772181	432.839229634847	449.514524494448
209280	433.357598954602	432.956799424344	449.513293763787
209290	433.239692889294	433.074493291393	449.512354182337
209300	433.121821464804	433.192310513399	449.511706066977
209310	433.003985569242	433.310250363572	449.511349734257
209320	432.886186090261	433.428312110545	449.511285500015
209330	432.768423914658	433.546495018525	449.511513679406
209340	432.650699928904	433.664798347335	449.51203458746
209350	432.533015018778	433.783221352099	449.5128485382
209360	432.415370069461	433.901763283764	449.513955845167
209370	432.297765965623	434.020423388347	449.515356821289
209380	432.180203591324	434.139200907803	449.517051779125
209390	432.062683829913	434.258095079352	449.519041030377
209400	431.945207564284	434.377105135634	449.52132488608
209410	431.827775676439	434.496230304693	449.523903656918
209420	431.710389048142	434.615469810367	449.526777652866
209430	431.593048560256	434.734822871322	449.529947183058
209440	431.475755092988	434.85428870234	449.533412556394
209450	431.358509526118	434.973866513013	449.537174080717
209460	431.241312738619	435.093555508715	449.54123206324
209470	431.124165608752	435.213354890088	449.545586810888
209480	431.007069014266	435.333263853128	449.550238629766
209490	430.890023832103	435.45328158922	449.555187825084
209500	430.773030938639	435.573407285206	449.560434701652
209510	430.656091209571	435.693640122993	449.565979563444
209520	430.539205519714	435.813979280321	449.571822713759
209530	430.42237474346	435.934423929653	449.577964455301
209540	430.305599754342	436.054973239303	449.584405089946
209550	430.188881425196	436.175626372609	449.591144919164
209560	430.072220628198	436.296382488318	449.598184243039
209570	429.955618234808	436.417240740484	449.605523361595
209580	429.839075115608	436.538200278294	449.613162573911
209590	429.722592140607	436.659260246467	449.621102178201
209600	429.606170179105	436.780419784714	449.629342472124
209610	429.489810099528	436.901678028307	449.637883752483
209620	429.373512769593	437.02303410744	449.646726315347
209630	429.25727905635	437.144487147862	449.655870455985
209640	429.141109825892	437.26603627024	449.665316469037
209650	429.025005943826	437.387680590805	449.675064648036
209660	428.908968274696	437.509419220904	449.685115286106
209670	428.792997682478	437.631251266822	449.695468675551
209680	428.677095030172	437.753175830202	449.706125107412
209690	428.561261180249	437.875192008255	449.717084872536
209700	428.445496994072	437.997298892849	449.728348260471
209710	428.329803332411	438.119495571184	449.739915560239
209720	428.214181055189	438.241781125781	449.751787059905
209730	428.098631021451	438.36415463427	449.763963046857
209740	427.983154089485	438.48661516929	449.776443807274
209750	427.867751116626	438.609161798826	449.789229626879
209760	427.752422959633	438.731793585953	449.802320790215
209770	427.63717047416	438.854509588728	449.815717581303
209780	427.521994515129	438.977308860614	449.829420283051
209790	427.406895936613	439.100190449951	449.843429177422
209800	427.291875591747	439.223153400352	449.857744545651
209810	427.176934332929	439.346196750364	449.872366668014
209820	427.062073011657	439.469319533891	449.887295823844
209830	426.947292478448	439.592520779718	449.902532291726
209840	426.832593583071	439.715799511808	449.918076349093
209850	426.717977174328	439.839154749249	449.933928272559
209860	426.603444100108	439.962585506292	449.950088337823
209870	426.488995207443	440.086090791865	449.96655681959
209880	426.374631342491	440.209669610508	449.983333991612
209890	426.260353350513	440.333320961378	450.000420126735
209900	426.146162075715	440.457043839028	450.01781549679
209910	426.03205836156	440.58083723292	450.035520372501
209920	425.918043050422	440.70470012745	450.053535023952
209930	425.804116983865	440.828631502214	450.071859719811
209940	425.690281002428	440.952630331942	450.090494728152
209950	425.576535945817	441.076695586129	450.109440315743
209960	425.46288265264	441.200826229433	450.128696748319
209970	425.349321960671	441.325021221832	450.148264290819
209980	425.235854706675	441.449279517876	450.168143207033
209990	425.122481726467	441.573600067214	450.188333759554
210000	425.009203854846	441.697981814938	450.208836210289
210010	424.896338024916	441.8220852413	450.228808249242
210020	424.783568360843	441.946247455874	450.249090920325
210030	424.670895687622	442.070467396568	450.269684478293
210040	424.558320829272	442.194743997073	450.290589176975
210050	424.445844608756	442.319076185546	450.311805269041
210060	424.333467848101	442.443462885553	450.333333006222
210070	424.221191368365	442.567903015518	450.355172639052
210080	424.109015989649	442.692395489045	450.377324416922
210090	423.996942530752	442.816939214525	450.399788588251
210100	423.884971809841	442.941533096021	450.422565399988
210110	423.77310464386	443.066176031919	450.445655098424
210120	423.661341848701	443.190866916017	450.469057928189
210130	423.549684239388	443.315604637206	450.492774133268
210140	423.438132629678	443.440388079342	450.516803956076
210150	423.32668783253	443.565216121359	450.541147638079
210160	423.21535065962	443.690087637046	450.565805419448
210170	423.104121921794	443.815001495604	450.590777539232
210180	422.993002428728	443.939956560942	450.616064235247
210190	422.881992988954	444.064951692182	450.641665744156
210200	422.771094410185	444.189985743535	450.66758230132
210210	422.660307498831	444.31505756399	450.693814141014
210220	422.549633060285	444.440165998065	450.720361495885
210230	422.439071898841	444.565309884855	450.747224597902
210240	422.328624817846	444.69048805862	450.774403677441
210250	422.218292619337	444.815699348959	450.801898963614
210260	422.108076104445	444.940942580139	450.829710684315
210270	421.997976073004	445.066216571697	450.857839066276
210280	421.887993323964	445.191520138234	450.88628433464
210290	421.778128654979	445.316852089129	450.915046713615
210300	421.668382862749	445.442211229271	450.944126425711
210310	421.558756742612	445.56759635833	450.973523692417
210320	421.449251089007	445.693006271095	451.003238733779
210330	421.339866695177	445.818439757373	451.033271768552
210340	421.230604353136	445.943895602033	451.063623014035
210350	421.121464853885	446.069372585185	451.094292686303
210360	421.012448987135	446.194869481877	451.125281000067
210370	420.903557541602	446.320385062199	451.156588168279
210380	420.794791304712	446.445918091462	451.188214403174
210390	420.686151062813	446.571467329889	451.220159915018
210400	420.577637601092	446.697031533048	451.252424912946
210410	420.46925170341	446.822609451375	451.285009604534
210420	420.36099415262	446.948199830423	451.317914196129
210430	420.252865730369	447.073801411042	451.351138892291
210440	420.144867217072	447.19941292897	451.384683896628
210450	420.036999391939	447.325033115245	451.418549410888
210460	419.929263033025	447.45066069596	451.452735635421
210470	419.821658917185	447.576294392222	451.487242769295
210480	419.714187819984	447.701932920357	451.522071009897
210490	419.606850515968	447.827574992009	451.557220553063
210500	419.499647778159	447.953219313641	451.592691593298
210510	419.392580378778	448.078864587182	451.62848432357
210520	419.285649088381	448.204509509492	451.664598935292
210530	419.178854676544	448.330152772742	451.701035618201
210540	419.07219791164	448.455793064202	451.737794560722
210550	418.965679560693	448.581429066293	451.774875949482
210560	418.85930038947	448.707059456792	451.812279969761
210570	418.753061162562	448.832682908474	451.850006804968
210580	418.646962643237	448.958298089521	451.88805663727
210590	418.541005593666	449.08390366327	451.926429646946
210600	418.435190774542	449.209498288138	451.965126012969
210610	418.329518945394	449.335080617888	452.004145912221
210620	418.223990864515	449.460649301453	452.043489520334
210630	418.118607288882	449.586202983264	452.083157011295
210640	418.013368974177	449.71174030289	452.123148557415
210650	417.908276674722	449.837259894898	452.163464328893
210660	417.803331143826	449.96276038954	452.204104494898
210670	417.698533133197	450.088240412196	452.245069222544
210680	417.593883393445	450.213698583516	452.286358677372
210690	417.489382673695	450.339133519503	452.327973022959
210700	417.385031721977	450.4645438316	452.369912421724
210710	417.280831284806	450.589928126308	452.412177033742
210720	417.176782107559	450.715285005705	452.454767017701
210730	417.072884934226	450.840613067438	452.497682530497
210740	416.969140507332	450.96591090397	452.540923727038
210750	416.865549568331	451.091177103628	452.584490760783
210760	416.762112857181	451.216410249967	452.628383783093
210770	416.658831112559	451.341608921924	452.672602943965
210780	416.555705071739	451.466771694077	452.717148391048
210790	416.452735470709	451.591897136069	452.7620202705
210800	416.349923044073	451.71698381342	452.8072187267
210810	416.247268525105	451.842030286747	452.852743901858
210820	416.144772645688	451.967035112609	452.898595936619
210830	416.042436136404	452.09199684261	452.944774969832
210840	415.940259726497	452.216914024047	452.991281138122
210850	415.838244143605	452.341785199754	453.038114576474
210860	415.736390114295	452.46660890814	453.085275417972
210870	415.634698363581	452.591383683339	453.132763793762
210880	415.533169615075	452.716108054651	453.180579832953
210890	415.431804591156	452.840780547366	453.22872366284
210900	415.330604012694	452.965399682059	453.277195408736
210910	415.229568599144	453.089963975408	453.325995194038
210920	415.128699068693	453.214471939219	453.375123140234
210930	415.027996137873	453.338922081311	453.424579366543
210940	414.92746052208	453.463312904853	453.474363990556
210950	414.827092935254	453.587642909263	453.524477127534
210960	414.726894089759	453.711910589129	453.574918890987
210970	414.626864696699	453.83611443513	453.625689392314
210980	414.527005465599	453.960252933437	453.676788740817
210990	414.427317104738	454.084324566463	453.728217043784
211000	414.327800320829	454.208327811675	453.77997440636
211010	414.22851809134	454.332202294094	453.831258479801
211020	414.129408907484	454.456004993095	453.882871299193
211030	414.030473470203	454.579734375356	453.934812960617
211040	413.931712478938	454.703388903379	453.987083557896
211050	413.833126631818	454.82696703565	454.039683182719
211060	413.734716625293	454.950467226488	454.092611924672
211070	413.636483154576	455.073887926187	454.145869871266
211080	413.538426913343	455.197227581278	454.199457107422
211090	413.440548593747	455.320484633907	454.253373716637
211100	413.342848886478	455.443657522489	454.307619779575
211110	413.245328480866	455.566744681676	454.362195375151
211120	413.147988064622	455.68974454186	454.417100579586
211130	413.050828324068	455.812655529663	454.472335467518
211140	412.953849944102	455.935476068007	454.527900110744
211150	412.857053607916	456.05820457562	454.583794579317
211160	412.760439997391	456.180839467758	454.640018940422
211170	412.664009792894	456.303379155764	454.696573259635
211180	412.567763673264	456.425822047056	454.753457599881
211190	412.471702315861	456.548166545614	454.810672021906
211200	412.375826396499	456.670411051474	454.868216584049
211210	412.280136589427	456.792553960852	454.926091342454
211220	412.184633567597	456.914593666831	454.98429635072
211230	412.089318002253	457.036528558288	455.042831660604
211240	411.994190563175	457.158357020742	455.101697320757
211250	411.899251918607	457.280077436027	455.160893378115
211260	411.804502735309	457.40168818271	455.220419876811
211270	411.709943678497	457.523187635466	455.280276859005
211280	411.61557541172	457.644574165636	455.340464363994
211290	411.52139859727	457.765846140862	455.40098242894
211300	411.427413895682	457.887001925986	455.461831088354
211310	411.333621966017	458.008039881675	455.523010374675
211320	411.240023465734	458.128958365603	455.584520317425
211330	411.146619050904	458.249755732234	455.646360944088
211340	411.05340937575	458.370430332163	455.708532279301
211350	410.960395093264	458.490980513234	455.77103434551
211360	410.867576854667	458.611404619952	455.833867162388
211370	410.774955309695	458.731700993136	455.89703074731
211380	410.682531106559	458.85186797107	455.960525114917
211390	410.590304891758	458.97190388833	456.024350277395
211400	410.498277310387	459.091807076657	456.08850624448
211410	410.406449005825	459.211575864594	456.152993023118
211420	410.314820619967	459.331208577537	456.217810617909
211430	410.2233927931	459.450703538102	456.282959030587
211440	410.132166163886	459.57005906552	456.348438260448
211450	410.041141369428	459.689273476493	456.414248304259
211460	409.950319045324	459.808345084306	456.480389155871
211470	409.85969982538	459.927272199819	456.546860806652
211480	409.769284341997	460.046053130529	456.613663245337
211490	409.679073225852	460.164686181585	456.680796457888
211500	409.589067106152	460.283169654988	456.748260427758
211510	409.499266610225	460.401501850225	456.816055135386
211520	409.409672364202	460.519681063922	456.884180558725
211530	409.320284992246	460.637705590072	456.952636672944
211540	409.231105117051	460.755573719704	457.021423450578
211550	409.142133359652	460.873283741896	457.090540861162
211560	409.053370339471	460.990833942561	457.159988871655
211570	408.964816674357	461.108222605235	457.229767446227
211580	408.876472980518	461.225448010979	457.299876546142
211590	408.788339872451	461.342508438541	457.370316129907
211600	408.700417963055	461.459402163954	457.441086153213
211610	408.612707863772	461.576127461123	457.512186568885
211620	408.525210184013	461.692682601337	457.583617327193
211630	408.43792553198	461.809065853757	457.655378375053
211640	408.350854513909	461.925275485304	457.727469656619
211650	408.263997734514	462.041309760561	457.799891113562
211660	408.177355796907	462.157166941948	457.872642684184
211670	408.09092930246	462.272845289765	457.945724304169
211680	408.004718851006	462.388343062139	458.019135906046
211690	407.918725040544	462.503658515278	458.092877419712
211700	407.83294846759	462.618789903183	458.166948771597
211710	407.747389726741	462.733735477928	458.241349885757
211720	407.662049411348	462.848493489749	458.316080682897
211730	407.576928112669	462.963062186911	458.391141080762
211740	407.492026420444	463.077439815629	458.466530994252
211750	407.407344922926	463.191624620709	458.542250334991
211760	407.322884206394	463.30561484483	458.618299011773
211770	407.238644855647	463.419408729128	458.694676930356
211780	407.154627453676	463.533004512988	458.771383993234
211790	407.070832581864	463.646400434117	458.848420100102
211800	406.987260819944	463.75959472885	458.925785147214
211810	406.903912745795	463.872585631662	459.003479028044
211820	406.820788935859	463.985371375651	459.081501632836
211830	406.737889964593	464.097950192621	459.15985284863
211840	406.655216404976	464.210320312628	459.238532559336
211850	406.572768828234	464.322479964699	459.317540645938
211860	406.490547803752	464.434427376346	459.396876985928
211870	406.408553899421	464.54616077382	459.476541453772
211880	406.326787681315	464.657678382182	459.55653392077
211890	406.245249713824	464.768978425412	459.636854254909
211900	406.163940559635	464.88005912611	459.717502320873
211910	406.082860779677	464.990918705995	459.798477980435
211920	406.002010933071	465.101555385649	459.879781091832
211930	405.921391577559	465.211967384761	459.961411510162
211940	405.841003268775	465.322152922023	460.043369087099
211950	405.760846560848	465.432110215326	460.125653671084
211960	405.680922006127	465.541837481458	460.208265107461
211970	405.601230155222	465.65133293662	460.291203237921
211980	405.521771556946	465.760594796402	460.374467901156
211990	405.442546758596	465.869621275472	460.458058932227
212000	405.363556305516	465.978410587876	460.541976162934
212010	405.284755866977	466.087166252984	460.626504862038
212020	405.206196453582	466.195673050826	460.711360942823
212030	405.127878603478	466.303929169736	460.796544202041
212040	405.049802852854	466.411932798107	460.88205443294
212050	404.971969736256	466.519682123828	460.967891425147
212060	404.894379786195	466.627175335004	461.054054965012
212070	404.817033533595	466.734410619468	461.140544834852
212080	404.739931507291	466.841386165225	461.227360813804
212090	404.663074234471	466.948100160126	461.314502677213
212100	404.586462240489	467.054550792364	461.401970196806
212110	404.510096048798	467.160736250325	461.489763140836
212120	404.433976180956	467.266654722291	461.577881273767
212130	404.358103156857	467.372304397225	461.666324356485
212140	404.282477494492	467.4776834644	461.755092146156
212150	404.207099709888	467.582790113153	461.844184396226
212160	404.131970317352	467.687622533479	461.933600856609
212170	404.057089829417	467.792178915917	462.023341273392
212180	403.982458756585	467.896457451726	462.113405388995
212190	403.908077607609	468.000456332324	462.203792942049
212200	403.83394688937	468.104173750338	462.294503667412
212210	403.760067106914	468.207607899012	462.38553729625
212220	403.686438763515	468.310756971914	462.476893556019
212230	403.613062360369	468.413619164121	462.568572170282
212240	403.539938396986	468.516192671354	462.660572858689
212250	403.467067371071	468.618475690254	462.752895337458
212260	403.39444977835	468.720466418577	462.845539318404
212270	403.322086112634	468.822163055154	462.938504510182
212280	403.249976865998	468.923563800136	463.031790616934
212290	403.178122528611	469.024666854522	463.125397339391
212300	403.10652358877	469.125470420959	463.21932437426
212310	403.035180532892	469.225972703051	463.31357141426
212320	402.964093845551	469.326171906324	463.408138148286
212330	402.893264009403	469.42606623726	463.503024261463
212340	402.822691505327	469.525653904197	463.598229434606
212350	402.75237681213	469.62493311675	463.693753344908
212360	402.682320406954	469.723902086537	463.789595665519
212370	402.612522764942	469.822559026591	463.88575606557
212380	402.542984359452	469.920902151818	463.982234210147
212390	402.473705661845	470.018929678835	464.07902976051
212400	402.404687141623	470.116639826349	464.176142373676
212410	402.33592926648	470.21403081489	464.273571703016
212420	402.267432502185	470.311100867079	464.371317397273
212430	402.199197312551	470.407848207552	464.469379101731
212440	402.131224159604	470.504271062858	464.567756457368
212450	402.063513503411	470.600367662336	464.666449100812
212460	401.996065802167	470.696136236903	464.76545666496
212470	401.928881512232	470.79157502038	464.864778778805
212480	401.861961087953	470.886682248478	464.96441506638
212490	401.795304981802	470.981456159862	465.064365148573
212500	401.728913644465	471.075894995215	465.164628641416
212510	401.662787524674	471.169996998206	465.265205157055
212520	401.596927069158	471.263760414826	465.366094303622
212530	401.53133272284	471.357183494217	465.467295684895
212540	401.466004928769	471.450264487668	465.568808900387
212550	401.400944128025	471.543001649744	465.670633545329
212560	401.336150759863	471.635393237994	465.772769211176
212570	401.271625261419	471.727437512588	465.875215484569
212580	401.207368068186	471.819132736783	465.977971948534
212590	401.143379613578	471.910477177228	466.081038181153
212600	401.079660329155	472.001469103479	466.184413756842
212610	401.016210644629	472.092106788197	466.288098245398
212620	400.953030987642	472.182388507682	466.392091212538
212630	400.890121784033	472.272312541383	466.496392219164
212640	400.8274834577	472.361877172133	466.60100082269
212650	400.765116430574	472.451080686345	466.705916575494
212660	400.703021122795	472.539921373912	466.811139025841
212670	400.641197952448	472.628397528572	466.916667717842
212680	400.5796473358	472.716507447306	467.022502190794
212690	400.518369687021	472.804249431101	467.128641980226
212700	400.457365418577	472.891621784869	467.235086616676
212710	400.396634940907	472.978622817206	467.341835626601
212720	400.336178662581	473.065250840707	467.448888531936
212730	400.275996990067	473.15150417196	467.556244850402
212740	400.216090328115	473.237381131747	467.663904094811
212750	400.15645907939	473.322880044771	467.771865774167
212760	400.097103644719	473.407999240169	467.880129392412
212770	400.038024423045	473.492737051146	467.988694449309
212780	399.979221811248	473.577091815519	468.097560440148
212790	399.920696204304	473.661061875253	468.206726855672
212800	399.862447995371	473.744645576778	468.316193182038
212810	399.804477575512	473.827841271286	468.425958901063
212820	399.746785333931	473.910647314369	468.53602348975
212830	399.68937165789	473.993062066493	468.646386420946
212840	399.632236932694	474.075083892527	468.757047162584
212850	399.575381541829	474.156711162662	468.868005178385
212860	399.518805866608	474.237942251286	468.979259927011
212870	399.462510286597	474.318775538389	469.090810863026
212880	399.406495179324	474.399209408497	469.202657435996
212890	399.350760920443	474.479242251321	469.31479909117
212900	399.295307883547	474.55887246191	469.42723526904
212910	399.240136440473	474.638098440262	469.539965405517
212920	399.185246960869	474.716918591689	469.652988931941
212930	399.130639812707	474.79533132703	469.766305274834
212940	399.076315361772	474.873335062139	469.87991385605
212950	399.022273972001	474.95092821879	469.993814092986
212960	398.968516005405	475.028109223955	470.108005398076
212970	398.91504182201	475.104876510364	470.222487179338
212980	398.861851779886	475.181228516317	470.337258839786
212990	398.808946235197	475.257163685928	470.452319778051
213000	398.756325542112	475.332680468975	470.567669387746
213010	398.704284130198	475.407325194334	470.681175179338
213020	398.652522560558	475.48155721311	470.794963911253
213030	398.601041176544	475.555375026977	470.909034984488
213040	398.549840319824	475.628777142827	471.023387795422
213050	398.498920329895	475.701762074083	471.138021735925
213060	398.448281544581	475.774328339589	471.252936193004
213070	398.397924299892	475.84647446432	471.368130549407
213080	398.347848929655	475.918198979328	471.483604182741
213090	398.298055766077	475.989500421709	471.599356466455
213100	398.248545139399	476.0603773346	471.715386769069
213110	398.19931737801	476.130828267528	471.831694454755
213120	398.150372808327	476.200851776362	471.948278882556
213130	398.101711754984	476.27044642287	472.065139407251
213140	398.053334540577	476.339610775997	472.182275378544
213150	398.005241485999	476.408343410246	472.299686141892
213160	397.957432910156	476.476642907395	472.417371037799
213170	397.909909130041	476.544507855374	472.535329401855
213180	397.862670460797	476.611936848938	472.653560565445
213190	397.815717215627	476.678928489475	472.772063854841
213200	397.769049705954	476.745481385311	472.890838591607
213210	397.722668241237	476.811594151361	473.009884092537
213220	397.676573128965	476.877265409639	473.12919967012
213230	397.630764674888	476.94249378897	473.248784631428
213240	397.58524318274	477.007277925154	473.368638279222
213250	397.540008954416	477.071616461347	473.488759911214
213260	397.495062289892	477.135508047449	473.609148820342
213270	397.450403487233	477.198951340796	473.72980429528
213280	397.406032842672	477.261945006124	473.850725618973
213290	397.361950650493	477.324487715126	473.971912070333
213300	397.318157203097	477.386578147023	474.093362923166
213310	397.274652790979	477.448214988569	474.215077446363
213320	397.231437702707	477.509396933879	474.337054904173
213330	397.188512225041	477.570122684446	474.459294555986
213340	397.145876642749	477.630390949918	474.581795656035
213350	397.103531238681	477.690200447078	474.704557454169
213360	397.061476293924	477.749549900644	474.827579194978
213370	397.019712087494	477.808438043089	474.950860118659
213380	396.9782388966	477.866863614731	475.074399459994
213390	396.937056996613	477.92482536387	475.198196449191
213400	396.896166660761	477.982322046485	475.322250311493
213410	396.855568160636	478.039352426936	475.446560267329
213420	396.815261765856	478.095915277329	475.57112553211
213430	396.77524774393	478.152009378092	475.695945316485
213440	396.735526360786	478.207633517746	475.82101882595
213450	396.696097880209	478.262786493144	475.946345261315
213460	396.656962564169	478.317467109207	476.071923818416
213470	396.618120672692	478.37167417936	476.197753688118
213480	396.5795724639	478.42540652554	476.323834056286
213490	396.541318194154	478.478662977972	476.450164104116
213500	396.503358117567	478.53144237541	476.57674300751
213510	396.465692486731	478.583743565153	476.703569937536
213520	396.428321552116	478.635565403207	476.830644060493
213530	396.391245562192	478.686906754217	476.957964537406
213540	396.354464763841	478.737766491475	477.085530524518
213550	396.317979401683	478.788143497188	477.213341173135
213560	396.281789718672	478.838036662271	477.341395629519
213570	396.245895955691	478.887444886573	477.469693034822
213580	396.210298351832	478.936367078804	477.598232525465
213590	396.174997144187	478.984802156778	477.727013232771
213600	396.139992568051	479.032749047499	477.856034282893
213610	396.105284856611	479.080206686494	477.985294797302
213620	396.070874241335	479.127174019062	478.114793892097
213630	396.036760951659	479.173649999183	478.244530678719
213640	396.002945215198	479.219633590671	478.374504263296
213650	395.969427257539	479.265123765895	478.504713747329
213660	395.936207302502	479.310119507235	478.635158226971
213670	395.903285571831	479.354619805908	478.765836793212
213680	395.870662285441	479.39862366303	478.896748532526
213690	395.8383376613	479.442130088856	479.027892525787
213700	395.806311915571	479.485138103279	479.159267849425
213710	395.77458526228	479.52764673594	479.290873574278
213720	395.743157913738	479.569655026008	479.422708766607
213730	395.712030080252	479.611162021949	479.554772487194
213740	395.681201970255	479.652166782662	479.687063791936
213750	395.65067379018	479.692668376242	479.819581732213
213760	395.620445744605	479.732665880803	479.952325353279
213770	395.59051803622	479.772158384286	480.085293696277
213780	395.560890865726	479.811144984628	480.218485797007
213790	395.531564431892	479.849624789501	480.351900685853
213800	395.502538931687	479.887596916727	480.485537388797
213810	395.473814560023	479.925060494146	480.619394926119
213820	395.44539150998	479.96201465968	480.753472313471
213830	395.417269972693	479.998458561212	480.887768561307
213840	395.389450137341	480.034391356934	481.022282674862
213850	395.361932191235	480.069812215374	481.157013654647
213860	395.33471631971	480.10472031497	481.291960495707
213870	395.307802706251	480.139114844682	481.427122188443
213880	395.281191532382	480.172995003757	481.562497717674
213890	395.254882977675	480.206360001596	481.698086063698
213900	395.228877219826	480.239209058509	481.833886201336
213910	395.203174434598	480.271541404549	481.969897100521
213920	395.177774795804	480.303356280791	482.106117726
213930	395.15267847537	480.334652938771	482.242547037675
213940	395.12788564334	480.365430640279	482.379183990132
213950	395.103396467634	480.395688657949	482.516027532869
213960	395.079211114573	480.425426275085	482.653076610521
213970	395.055329748204	480.454642785307	482.790330162646
213980	395.031752530887	480.48333749347	482.927787123684
213990	395.008479623032	480.511509714757	483.065446422546
214000	394.985511183039	480.539158775225	483.203306983937
214010	394.962924383448	480.566145200236	483.341963874652
214020	394.940648884171	480.592595885158	483.480820905352
214030	394.918684835118	480.618510190827	483.619876942215
214040	394.897032384075	480.643887489151	483.759130845856
214050	394.875691676956	480.668727163624	483.898581471758
214060	394.854662857606	480.693028609406	484.038227670009
214070	394.833946067914	480.716791232872	484.178068286073
214080	394.813541447626	480.74001445212	484.318102159458
214090	394.793449134623	480.762697696634	484.458328124848
214100	394.77366926468	480.784840407719	484.598745011678
214110	394.75420197168	480.806442038274	484.739351644296
214120	394.735047387287	480.827502052435	484.88014684151
214130	394.716205641423	480.848019926667	485.021129417236
214140	394.697676861777	480.867995148528	485.162298180015
214150	394.679461174172	480.887427217882	485.303651933193
214160	394.661558702368	480.906315645849	485.445189475379
214170	394.643969568007	480.924659955767	485.586909599203
214180	394.62669389093	480.942459682556	485.728811092817
214190	394.609731788806	480.959714372821	485.870892738757
214200	394.593083377385	480.976423585368	486.013153314647
214210	394.57674877037	480.992586890728	486.155591592807
214220	394.5607280794	481.008203871323	486.298206340505
214230	394.545021414189	481.023274121502	486.440996319825
214240	394.52962888239	481.03779724768	486.583960287612
214250	394.514550589703	481.051772868199	486.72709699566
214260	394.499786639724	481.065200613213	486.870405190587
